  100    1000
   36      10       1
   36      29       1
   36      60       1
   36      61       1
   36      81       1
   36      88       1
   37       1       1
   37       3       1
   37       7       1
   37      26       1
   37      29       1
   37      32       1
   37      45       1
   37      54       1
   37      71       1
   37      79       1
   37      87       1
   37      97       1
   37      98       1
   38       7       1
   38      10       1
   38      11       1
   38      23       1
   38      25       1
   38      41       1
   38      49       1
   38      76       1
   38      91       1
   39      46       1
   39      51       1
   39      74       1
   39      97       1
   39      99       1
   40       5       1
   40      36       1
   40      57       1
   40      59       1
   40      76       1
   40      82       1
   40      86       1
   40      95       1
   40      98       1
   41       2       1
   41      17       1
   41      27       1
   41      29       1
   41      32       1
   41      34       1
   41      46       1
   41      51       1
   41      55       1
   41      59       1
   41      80       1
   41      84       1
   42       7       1
   42       9       1
   42      13       1
   42      20       1
   42      33       1
   42      41       1
   42      56       1
   42      58       1
   42      72       1
   42      77       1
   42      84       1
   42      91       1
   43       4       1
   43       6       1
   43      10       1
   43      18       1
   43      28       1
   43      32       1
   43      38       1
   43      62       1
   43      68       1
   43      83       1
   44       3       1
   44      23       1
   44      42       1
   44      66       1
   44      68       1
   44      87       1
   45       5       1
   45       6       1
   45      24       1
   45      34       1
   45      39       1
   45      48       1
   45      55       1
   45      78       1
   45      92       1
   45      98       1
   46       1       1
   46       2       1
   46       5       1
   46      10       1
   46      13       1
   46      36       1
   46      40       1
   46      58       1
   46      64       1
   46      92       1
   46      95       1
   46      97       1
   46      99       1
   47       9       1
   47      30       1
   47      56       1
   47      62       1
   47      73       1
   47      78       1
   47      85       1
   47      87       1
   47      95       1
   47     100       1
   48       6       1
   48      30       1
   48      43       1
   48      70       1
   48      72       1
   48      75       1
   48      83       1
   48      84       1
   48      85       1
   48      87       1
   48      88       1
   48      89       1
   48      96       1
   49       4       1
   49      13       1
   49      44       1
   49      75       1
   49      76       1
   49      89       1
   50      10       1
   50      11       1
   50      28       1
   50      35       1
   50      55       1
   50      58       1
   50      59       1
   50      60       1
   50      64       1
   50      72       1
   50      77       1
   50      89       1
   50      92       1
   50     100       1
   51      18       1
   51      25       1
   51      30       1
   51      34       1
   51      60       1
   51      61       1
   51      75       1
   51      79       1
   51      81       1
   51      98       1
   52       2       1
   52      10       1
   52      14       1
   52      17       1
   52      22       1
   52      28       1
   52      60       1
   52      79       1
   52      96       1
   53       3       1
   53      10       1
   53      17       1
   53      25       1
   53      30       1
   53      31       1
   53      37       1
   53      42       1
   53      66       1
   53      68       1
   53      72       1
   53      75       1
   53      96       1
   54       1       1
   54       4       1
   54       6       1
   54       7       1
   54      13       1
   54      17       1
   54      29       1
   54      39       1
   54      58       1
   54      62       1
   54      67       1
   54      70       1
   54      71       1
   54      76       1
   54      80       1
   54      89       1
   54      92       1
   54     100       1
   55      17       1
   55      19       1
   55      29       1
   55      41       1
   55      42       1
   56       9       1
   56      18       1
   56      22       1
   56      27       1
   56      36       1
   56      41       1
   56      62       1
   56      68       1
   56      69       1
   56      80       1
   57       7       1
   57      10       1
   57      12       1
   57      29       1
   57      37       1
   57      46       1
   57      48       1
   57      49       1
   57      59       1
   57      67       1
   57      70       1
   58      10       1
   58      19       1
   58      20       1
   58      30       1
   58      49       1
   58      82       1
   58      84       1
   58      88       1
   58      93       1
   59       8       1
   59      12       1
   59      13       1
   59      19       1
   59      43       1
   59      49       1
   59      50       1
   59      63       1
   59      68       1
   59      93       1
   59      97       1
   60      32       1
   60      41       1
   60      74       1
   60      84       1
   60     100       1
   61       4       1
   61       7       1
   61      10       1
   61      16       1
   61      18       1
   61      52       1
   61      56       1
   61      66       1
   61      80       1
   61      81       1
   61      86       1
   61      96       1
   62      13       1
   62      16       1
   62      35       1
   62      36       1
   62      48       1
   62      55       1
   62      57       1
   62      63       1
   62      64       1
   62      80       1
   62      94       1
   63       7       1
   63      33       1
   63      36       1
   63      39       1
   63      41       1
   63      54       1
   63      55       1
   63      57       1
   63      60       1
   63      62       1
   63      70       1
   63      79       1
   63      93       1
   63     100       1
   64       3       1
   64       8       1
   64      24       1
   64      27       1
   64      28       1
   64      38       1
   64      39       1
   64      45       1
   64      47       1
   64      61       1
   64      72       1
   64      82       1
   65      11       1
   65      12       1
   65      20       1
   65      21       1
   65      34       1
   65      36       1
   65      42       1
   65      47       1
   65      48       1
   65      61       1
   65      66       1
   65      67       1
   65      75       1
   65      78       1
   65      82       1
   65      98       1
   66       5       1
   66       7       1
   66      10       1
   66      25       1
   66      28       1
   66      54       1
   66      58       1
   66      68       1
   66      78       1
   66      79       1
   66      81       1
   66      97       1
   67      15       1
   67      16       1
   67      29       1
   67      42       1
   67      55       1
   67      56       1
   67      73       1
   67      81       1
   67      82       1
   67      89       1
   68       7       1
   68      10       1
   68      14       1
   68      31       1
   68      59       1
   68      75       1
   68      79       1
   68      82       1
   68      89       1
   68      96       1
   69       5       1
   69      17       1
   69      32       1
   69      34       1
   69      79       1
   69      84       1
   69      92       1
   69      94       1
   70       9       1
   70      14       1
   70      16       1
   70      23       1
   70      46       1
   70      50       1
   70      55       1
   70      62       1
   70      75       1
   70      89       1
   71       9       1
   71      34       1
   71      40       1
   71      43       1
   71      57       1
   71      84       1
   71      95       1
   71      96       1
   72      15       1
   72      26       1
   72      46       1
   72      53       1
   72      55       1
   72      61       1
   72      67       1
   72      77       1
   72      92       1
   72      95       1
   73       9       1
   73      14       1
   73      39       1
   73      43       1
   73      49       1
   73      60       1
   73      63       1
   73      70       1
   73      71       1
   73      83       1
   73      85       1
   73      93       1
   74       6       1
   74      16       1
   74      28       1
   74      39       1
   74      44       1
   74      45       1
   74      57       1
   74      78       1
   74      79       1
   74      80       1
   74     100       1
   75       4       1
   75      35       1
   75      38       1
   75      51       1
   75      57       1
   75      81       1
   75      84       1
   75      98       1
   75      99       1
   76      20       1
   76      58       1
   76      59       1
   76      63       1
   76      68       1
   76      83       1
   76      85       1
   76      89       1
   77       7       1
   77       8       1
   77      15       1
   77      23       1
   77      32       1
   77      35       1
   77      38       1
   77      41       1
   77      45       1
   77      51       1
   77      52       1
   77      56       1
   77      58       1
   77      61       1
   77      63       1
   77      64       1
   77      72       1
   77      73       1
   77      83       1
   77      92       1
   78      14       1
   78      16       1
   78      37       1
   78      48       1
   78      59       1
   78      65       1
   78      80       1
   78      84       1
   78      88       1
   78      89       1
   78      91       1
   79       3       1
   79      13       1
   79      15       1
   79      24       1
   79      33       1
   79      36       1
   79      37       1
   79      43       1
   79      57       1
   79      70       1
   79      83       1
   79      99       1
   80       6       1
   80      10       1
   80      15       1
   80      22       1
   80      25       1
   80      39       1
   80      44       1
   80      59       1
   80      70       1
   80      78       1
   81       1       1
   81       8       1
   81      12       1
   81      14       1
   81      35       1
   81      55       1
   81      65       1
   81      69       1
   81      80       1
   81      82       1
   81      88       1
   82       9       1
   82      12       1
   82      16       1
   82      38       1
   82      48       1
   82      50       1
   82      55       1
   82      78       1
   82      87       1
   82      97       1
   83      12       1
   83      36       1
   83      46       1
   83      51       1
   83      52       1
   83      60       1
   83      67       1
   83      77       1
   83      81       1
   83      93       1
   84       7       1
   84       8       1
   84      23       1
   84      27       1
   84      61       1
   84      64       1
   84      73       1
   85       1       1
   85       9       1
   85      19       1
   85      20       1
   85      42       1
   85      45       1
   85      54       1
   85      61       1
   85      70       1
   85      71       1
   85      99       1
   86       8       1
   86      17       1
   86      18       1
   86      22       1
   86      32       1
   86      42       1
   86      52       1
   86      61       1
   86      63       1
   86      64       1
   86      82       1
   87       2       1
   87       3       1
   87       6       1
   87      12       1
   87      36       1
   87      37       1
   87      50       1
   87      61       1
   87      62       1
   87      96       1
   87      99       1
   88       1       1
   88      25       1
   88      26       1
   88      29       1
   88      38       1
   88      59       1
   88      84       1
   88      87       1
   89      36       1
   89      37       1
   89      48       1
   89      50       1
   89      51       1
   89      54       1
   89      85       1
   89      91       1
   90       5       1
   90      15       1
   90      29       1
   90      36       1
   90      40       1
   90      70       1
   90      82       1
   90      83       1
   90      88       1
   91       9       1
   91      14       1
   91      26       1
   91      40       1
   91      42       1
   91      49       1
   91      79       1
   91      81       1
   91      87       1
   91      94       1
   92      30       1
   92      33       1
   92      84       1
   92      90       1
   93       4       1
   93       5       1
   93      15       1
   93      18       1
   93      20       1
   93      27       1
   93      33       1
   93      37       1
   93      38       1
   93      39       1
   93      57       1
   93      82       1
   93      84       1
   93      86       1
   94       7       1
   94      25       1
   94      26       1
   94      42       1
   94      50       1
   94      52       1
   94      60       1
   94      98       1
   94     100       1
   95       3       1
   95       6       1
   95       7       1
   95      12       1
   95      33       1
   95      36       1
   95      49       1
   95      52       1
   95      57       1
   95      79       1
   95      87       1
   95      88       1
   95      90       1
   95      93       1
   95      98       1
   96       4       1
   96      15       1
   96      16       1
   96      41       1
   96      57       1
   96      74       1
   96      81       1
   97       5       1
   97      23       1
   97      33       1
   97      35       1
   97      41       1
   97      54       1
   97      55       1
   97      56       1
   97      60       1
   97      71       1
   97      77       1
   97      79       1
   97      84       1
   97      93       1
   97      96       1
   97     100       1
   98       6       1
   98       8       1
   98      38       1
   98      40       1
   98      56       1
   98      77       1
   98      81       1
   99       1       1
   99      12       1
   99      19       1
   99      27       1
   99      50       1
   99      88       1
   99      96       1
  100       1       1
  100       2       1
  100      10       1
  100      14       1
  100      19       1
  100      28       1
  100      33       1
  100      40       1
  100      41       1
  100      46       1
  100      54       1
  100      64       1
  100      84       1
  100      87       1
