  100    9703
    2      96      20
    2      97       7
    2      98      20
    2      99      24
    2     100       9
    3       2      25
    3       4       8
    3       5      12
    3       6      18
    3       7      19
    3       8      15
    3       9       1
    3      10      17
    3      11      24
    3      12      17
    3      13       2
    3      14       7
    3      15       9
    3      16      13
    3      17      23
    3      18      16
    3      19       1
    3      20      18
    3      21       5
    3      22      20
    3      23       4
    3      24       1
    3      25      19
    3      26      15
    3      27      25
    3      28       4
    3      29      25
    3      30       3
    3      31       2
    3      32      19
    3      33       8
    3      34      15
    3      35      12
    3      36      19
    3      37       3
    3      38       8
    3      39      14
    3      40      20
    3      41      19
    3      42       5
    3      43       9
    3      44      23
    3      45      12
    3      46      22
    3      47      13
    3      48      22
    3      49      13
    3      50      19
    3      51      10
    3      52      20
    3      53      14
    3      54      10
    3      55      18
    3      56       8
    3      57      20
    3      58      14
    3      59      17
    3      60      17
    3      61      20
    3      62       1
    3      63      22
    3      64       2
    3      65      23
    3      66       5
    3      67       8
    3      68       8
    3      69      24
    3      70      13
    3      71       4
    3      72      20
    3      73       8
    3      74      25
    3      75      14
    3      76       5
    3      77       5
    3      78       2
    3      79       8
    3      80       7
    3      81      21
    3      82      17
    3      83       3
    3      84      19
    3      85      18
    3      86      17
    3      87      12
    3      88      11
    3      89      17
    3      90       1
    3      91      19
    3      92      19
    3      93       2
    3      94      25
    3      95       8
    3      96       3
    3      97      22
    3      98      19
    3      99       4
    3     100       3
    4       2      25
    4       3       5
    4       5      25
    4       6       7
    4       7      17
    4       8      23
    4       9      11
    4      10       1
    4      11      17
    4      12      25
    4      13       2
    4      14      23
    4      15      10
    4      16       6
    4      17      19
    4      18       1
    4      19      18
    4      20       2
    4      21      21
    4      22       4
    4      23      10
    4      24       8
    4      25      16
    4      26      13
    4      27      22
    4      28      19
    4      29      15
    4      30      12
    4      31      13
    4      32      10
    4      33       9
    4      34      23
    4      35      25
    4      36      25
    4      37       8
    4      38      19
    4      39       4
    4      40      11
    4      41       2
    4      42      14
    4      43      11
    4      44       9
    4      45      19
    4      46      17
    4      47       9
    4      48       8
    4      49      10
    4      50       6
    4      51      11
    4      52      15
    4      53      16
    4      54      22
    4      55      22
    4      56       6
    4      57       1
    4      58      16
    4      59       9
    4      60      23
    4      61      22
    4      62      16
    4      63      21
    4      64      24
    4      65      18
    4      66       8
    4      67      18
    4      68      11
    4      69      14
    4      70      19
    4      71       5
    4      72      17
    4      73      11
    4      74      22
    4      75      16
    4      76      12
    4      77       7
    4      78      11
    4      79      23
    4      80      13
    4      81      14
    4      82       6
    4      83      15
    4      84      18
    4      85      14
    4      86      13
    4      87       5
    4      88      12
    4      89       5
    4      90       1
    4      91       4
    4      92       5
    4      93      12
    4      94      21
    4      95      13
    4      96       5
    4      97       7
    4      98       9
    4      99       2
    4     100       7
    5       2      12
    5       3      22
    5       4      12
    5       6       5
    5       7      13
    5       8      22
    5       9      25
    5      10      24
    5      11      12
    5      12      13
    5      13       7
    5      14       8
    5      15      23
    5      16       1
    5      17      20
    5      18      23
    5      19      15
    5      20      13
    5      21       7
    5      22      21
    5      23      13
    5      24      12
    5      25       5
    5      26       9
    5      27      20
    5      28      10
    5      29      23
    5      30      18
    5      31       6
    5      32      20
    5      33       6
    5      34      23
    5      35       9
    5      36      23
    5      37       4
    5      38       9
    5      39       4
    5      40       1
    5      41      10
    5      42      17
    5      43      24
    5      44      12
    5      45      16
    5      46       6
    5      47      22
    5      48       9
    5      49       7
    5      50       5
    5      51      16
    5      52      11
    5      53      12
    5      54      17
    5      55      19
    5      56       4
    5      57      15
    5      58      19
    5      59      12
    5      60      19
    5      61      16
    5      62      13
    5      63       3
    5      64       5
    5      65      20
    5      66      16
    5      67      25
    5      68      17
    5      69      17
    5      70      22
    5      71      23
    5      72      24
    5      73      19
    5      74       7
    5      75      11
    5      76      17
    5      77       6
    5      78       9
    5      79       2
    5      80      15
    5      81       3
    5      82      19
    5      83      22
    5      84       7
    5      85      10
    5      86      15
    5      87      17
    5      88      10
    5      89       9
    5      90      10
    5      91       9
    5      92      18
    5      93      23
    5      94       2
    5      95      20
    5      96      10
    5      97      16
    5      98      23
    5      99      13
    5     100       8
    6       2      21
    6       3      11
    6       4      11
    6       5       5
    6       7       4
    6       8      14
    6       9      25
    6      10      11
    6      11      12
    6      12       7
    6      13      12
    6      14       5
    6      15      11
    6      16       5
    6      17      24
    6      18      18
    6      19      10
    6      20       8
    6      21       2
    6      22      10
    6      23      16
    6      24      19
    6      25       9
    6      26      13
    6      27       9
    6      28      18
    6      29      19
    6      30      20
    6      31       9
    6      32      17
    6      33       2
    6      34      14
    6      35       9
    6      36       5
    6      37       3
    6      38      18
    6      39       1
    6      40      18
    6      41      24
    6      42       7
    6      43      12
    6      44       4
    6      45      10
    6      46      10
    6      47       9
    6      48      22
    6      49       7
    6      50      22
    6      51      10
    6      52      18
    6      53      10
    6      54      22
    6      55       3
    6      56      13
    6      57       8
    6      58      24
    6      59      18
    6      60      20
    6      61      20
    6      62      10
    6      63      25
    6      64      11
    6      65       4
    6      66       9
    6      67      18
    6      68       5
    6      69      22
    6      70       3
    6      71      22
    6      72      16
    6      73      11
    6      74       4
    6      75      11
    6      76      21
    6      77      10
    6      78       7
    6      79       3
    6      80       3
    6      81       4
    6      82      23
    6      83      22
    6      84       8
    6      85      17
    6      86      22
    6      87       1
    6      88       2
    6      89      25
    6      90       5
    6      91      19
    6      92      20
    6      93      18
    6      94       3
    6      95      18
    6      96      18
    6      97      20
    6      98       4
    6      99       1
    6     100      22
    7       2      10
    7       3       7
    7       4      17
    7       5       8
    7       6      21
    7       8       5
    7       9       8
    7      10      25
    7      11       7
    7      12      12
    7      13      25
    7      14       2
    7      15      24
    7      16      14
    7      17      11
    7      18      25
    7      19      19
    7      20      16
    7      21       2
    7      22      16
    7      23      12
    7      24      19
    7      25      15
    7      26      15
    7      27       7
    7      28      24
    7      29      22
    7      30       2
    7      31      11
    7      32       7
    7      33       4
    7      34      15
    7      35      25
    7      36      25
    7      37      12
    7      38      12
    7      39       5
    7      40      19
    7      41      22
    7      42      10
    7      43      16
    7      44       2
    7      45      10
    7      46      10
    7      47      14
    7      48       9
    7      49      20
    7      50       1
    7      51       8
    7      52      20
    7      53      25
    7      54      15
    7      55      21
    7      56      23
    7      57       4
    7      58      22
    7      59      20
    7      60      18
    7      61       1
    7      62       2
    7      63       8
    7      64      21
    7      65      25
    7      66      12
    7      67      13
    7      68      16
    7      69      13
    7      70       1
    7      71       5
    7      72       8
    7      73      15
    7      74       2
    7      75       9
    7      76       5
    7      77      12
    7      78      22
    7      79       5
    7      80      11
    7      81      23
    7      82       7
    7      83       4
    7      84      20
    7      85      20
    7      86      15
    7      87       5
    7      88      20
    7      89      17
    7      90      23
    7      91      14
    7      92      24
    7      93      10
    7      94       6
    7      95       4
    7      96       1
    7      97      16
    7      98       6
    7      99       7
    7     100      13
    8       2       8
    8       3      15
    8       4      20
    8       5       1
    8       6       8
    8       7       8
    8       9       7
    8      10      23
    8      11      11
    8      12      18
    8      13      18
    8      14      25
    8      15      14
    8      16      10
    8      17      14
    8      18      19
    8      19       9
    8      20       5
    8      21       5
    8      22       6
    8      23      21
    8      24       8
    8      25       5
    8      26      14
    8      27       4
    8      28      20
    8      29       9
    8      30      14
    8      31       8
    8      32      20
    8      33      18
    8      34       1
    8      35      16
    8      36      23
    8      37       3
    8      38      10
    8      39      13
    8      40      14
    8      41      17
    8      42       6
    8      43      23
    8      44       6
    8      45       2
    8      46       8
    8      47      17
    8      48      18
    8      49       4
    8      50       3
    8      51      24
    8      52      15
    8      53      22
    8      54       7
    8      55       2
    8      56      20
    8      57      15
    8      58       5
    8      59      10
    8      60       7
    8      61       7
    8      62      22
    8      63      18
    8      64      20
    8      65      19
    8      66      12
    8      67       6
    8      68      16
    8      69       1
    8      70       9
    8      71      18
    8      72       5
    8      73      11
    8      74      24
    8      75      23
    8      76       1
    8      77       8
    8      78      16
    8      79      12
    8      80       9
    8      81      24
    8      82      15
    8      83      11
    8      84      17
    8      85      12
    8      86       6
    8      87      19
    8      88      18
    8      89       4
    8      90      19
    8      91       4
    8      92       5
    8      93      15
    8      94       9
    8      95      12
    8      96      23
    8      97      25
    8      98      18
    8      99      19
    8     100       6
    9       2      23
    9       3       7
    9       4      16
    9       5      12
    9       6      11
    9       7       7
    9       8      12
    9      10       9
    9      11      11
    9      12       8
    9      13      14
    9      14      23
    9      15       7
    9      16       1
    9      17      24
    9      18       7
    9      19      25
    9      20       3
    9      21      14
    9      22      20
    9      23      21
    9      24      11
    9      25      10
    9      26      20
    9      27       8
    9      28      10
    9      29      21
    9      30      14
    9      31      24
    9      32      12
    9      33      14
    9      34      17
    9      35       8
    9      36       8
    9      37       8
    9      38      18
    9      39       9
    9      40      21
    9      41      21
    9      42      18
    9      43      12
    9      44      18
    9      45      17
    9      46      17
    9      47      11
    9      48      13
    9      49      11
    9      50      14
    9      51       5
    9      52      13
    9      53       7
    9      54      11
    9      55      17
    9      56      10
    9      57       9
    9      58       6
    9      59      21
    9      60       5
    9      61       2
    9      62      17
    9      63       1
    9      64       5
    9      65      22
    9      66       6
    9      67      20
    9      68       1
    9      69       5
    9      70       4
    9      71       5
    9      72      18
    9      73      10
    9      74      24
    9      75      17
    9      76       1
    9      77      12
    9      78      17
    9      79      10
    9      80      16
    9      81      23
    9      82      15
    9      83      10
    9      84       1
    9      85      13
    9      86      17
    9      87      24
    9      88       1
    9      89      12
    9      90       3
    9      91      18
    9      92       3
    9      93      14
    9      94      13
    9      95       2
    9      96       6
    9      97       2
    9      98       7
    9      99       4
    9     100      25
   10       2      20
   10       3      25
   10       4       2
   10       5      17
   10       6       8
   10       7       2
   10       8       6
   10       9       2
   10      11       1
   10      12       6
   10      13       7
   10      14      19
   10      15       6
   10      16       4
   10      17      19
   10      18      18
   10      19      20
   10      20       8
   10      21      21
   10      22       2
   10      23      23
   10      24      24
   10      25      13
   10      26      21
   10      27       8
   10      28      24
   10      29       7
   10      30       1
   10      31       7
   10      32      11
   10      33       1
   10      34       6
   10      35       2
   10      36      11
   10      37      22
   10      38      15
   10      39      15
   10      40      24
   10      41      17
   10      42       4
   10      43       2
   10      44      19
   10      45      11
   10      46       1
   10      47       8
   10      48       7
   10      49      10
   10      50      16
   10      51      16
   10      52       9
   10      53       7
   10      54      13
   10      55      15
   10      56       7
   10      57       5
   10      58       5
   10      59       6
   10      60      21
   10      61      18
   10      62      24
   10      63      17
   10      64      18
   10      65      13
   10      66       8
   10      67      16
   10      68      25
   10      69       6
   10      70      22
   10      71      25
   10      72      10
   10      73      11
   10      74      23
   10      75       6
   10      76      24
   10      77      23
   10      78       9
   10      79       2
   10      80      23
   10      81      19
   10      82       7
   10      83       3
   10      84      17
   10      85      10
   10      86      12
   10      87      20
   10      88      22
   10      89      21
   10      90      10
   10      91      19
   10      92       4
   10      93       2
   10      94      19
   10      95      23
   10      96      16
   10      97      22
   10      98      24
   10      99       4
   10     100       4
   11       2       9
   11       3      23
   11       4       1
   11       5      12
   11       6      18
   11       7      23
   11       8      12
   11       9      15
   11      10       2
   11      12      21
   11      13      25
   11      14      20
   11      15      11
   11      16       7
   11      17      17
   11      18      22
   11      19       8
   11      20      13
   11      21      21
   11      22       2
   11      23       9
   11      24      16
   11      25      16
   11      26      21
   11      27      16
   11      28      14
   11      29       8
   11      30       9
   11      31       4
   11      32      15
   11      33      17
   11      34       5
   11      35      10
   11      36      14
   11      37      13
   11      38      25
   11      39       3
   11      40      14
   11      41       8
   11      42      12
   11      43      15
   11      44       5
   11      45      11
   11      46      24
   11      47       5
   11      48       6
   11      49      11
   11      50       8
   11      51      15
   11      52      16
   11      53      17
   11      54       7
   11      55      24
   11      56      12
   11      57      18
   11      58      23
   11      59      16
   11      60      24
   11      61       8
   11      62       5
   11      63      16
   11      64      14
   11      65      21
   11      66      25
   11      67      18
   11      68      24
   11      69      11
   11      70      17
   11      71      19
   11      72      21
   11      73       6
   11      74       4
   11      75      10
   11      76      11
   11      77      12
   11      78      17
   11      79       3
   11      80      24
   11      81      14
   11      82      24
   11      83      19
   11      84      12
   11      85      14
   11      86      18
   11      87      20
   11      88       4
   11      89      10
   11      90       4
   11      91       4
   11      92      12
   11      93       1
   11      94      22
   11      95       2
   11      96      17
   11      97      11
   11      98      18
   11      99      10
   11     100      18
   12       2       9
   12       3      12
   12       4      22
   12       5       1
   12       6       4
   12       7       8
   12       8       9
   12       9      11
   12      10      16
   12      11      25
   12      13       8
   12      14       4
   12      15      13
   12      16       2
   12      17       8
   12      18      25
   12      19       7
   12      20      23
   12      21       3
   12      22      16
   12      23       4
   12      24       6
   12      25      23
   12      26       9
   12      27      16
   12      28      20
   12      29       6
   12      30      15
   12      31      22
   12      32      16
   12      33      24
   12      34      12
   12      35       2
   12      36       9
   12      37       4
   12      38       7
   12      39       9
   12      40      13
   12      41      17
   12      42       9
   12      43      12
   12      44      21
   12      45      21
   12      46       2
   12      47      16
   12      48      23
   12      49       6
   12      50       8
   12      51      14
   12      52      22
   12      53      13
   12      54      12
   12      55      22
   12      56       9
   12      57       7
   12      58      17
   12      59      12
   12      60      10
   12      61      12
   12      62       6
   12      63       3
   12      64       9
   12      65       2
   12      66      21
   12      67      25
   12      68       5
   12      69       8
   12      70       5
   12      71      11
   12      72       3
   12      73       5
   12      74      12
   12      75       5
   12      76       2
   12      77       8
   12      78      25
   12      79       6
   12      80       5
   12      81       7
   12      82      17
   12      83      10
   12      84       6
   12      85      18
   12      86      14
   12      87       3
   12      88      11
   12      89      18
   12      90       2
   12      91       5
   12      92       7
   12      93      20
   12      94       9
   12      95      18
   12      96      23
   12      97      25
   12      98      19
   12      99       7
   12     100      15
   13       2       1
   13       3      22
   13       4       9
   13       5      25
   13       6       1
   13       7       6
   13       8      12
   13       9       6
   13      10       2
   13      11      16
   13      12       2
   13      14      23
   13      15      23
   13      16      15
   13      17      21
   13      18      16
   13      19      20
   13      20      14
   13      21       4
   13      22      23
   13      23       6
   13      24       4
   13      25      21
   13      26       7
   13      27      16
   13      28       2
   13      29      21
   13      30       1
   13      31      23
   13      32      15
   13      33      18
   13      34       1
   13      35      16
   13      36       5
   13      37      14
   13      38      25
   13      39      18
   13      40      23
   13      41      20
   13      42       3
   13      43       9
   13      44      21
   13      45       6
   13      46      16
   13      47      10
   13      48      19
   13      49       4
   13      50      14
   13      51       5
   13      52       7
   13      53      19
   13      54      10
   13      55       8
   13      56      20
   13      57       7
   13      58      12
   13      59       6
   13      60      13
   13      61      21
   13      62      12
   13      63      18
   13      64       7
   13      65      16
   13      66       6
   13      67       7
   13      68      14
   13      69      17
   13      70      18
   13      71      11
   13      72       2
   13      73      12
   13      74      11
   13      75      19
   13      76      13
   13      77       4
   13      78       3
   13      79      11
   13      80      11
   13      81      23
   13      82      24
   13      83      16
   13      84      24
   13      85       2
   13      86      13
   13      87       4
   13      88      19
   13      89       8
   13      90      18
   13      91      24
   13      92      15
   13      93      25
   13      94      24
   13      95      10
   13      96      25
   13      97      17
   13      98      18
   13      99       4
   13     100      16
   14       2      24
   14       3      10
   14       4       5
   14       5      22
   14       6      23
   14       7       2
   14       8      21
   14       9      18
   14      10       1
   14      11       2
   14      12       8
   14      13       6
   14      15       8
   14      16      12
   14      17      10
   14      18      12
   14      19       9
   14      20      19
   14      21       3
   14      22      23
   14      23       9
   14      24      14
   14      25      25
   14      26      22
   14      27       3
   14      28      10
   14      29       4
   14      30      17
   14      31      23
   14      32      22
   14      33      24
   14      34      18
   14      35      24
   14      36      12
   14      37      11
   14      38      24
   14      39       7
   14      40      18
   14      41      25
   14      42      17
   14      43      21
   14      44       2
   14      45      13
   14      46       8
   14      47      20
   14      48      19
   14      49      21
   14      50      13
   14      51       4
   14      52      20
   14      53      20
   14      54      20
   14      55      13
   14      56       3
   14      57       9
   14      58       4
   14      59       2
   14      60       7
   14      61       6
   14      62       6
   14      63       2
   14      64       8
   14      65      22
   14      66      17
   14      67       6
   14      68      14
   14      69      14
   14      70      20
   14      71      12
   14      72      24
   14      73      22
   14      74       1
   14      75      17
   14      76       6
   14      77      15
   14      78       4
   14      79      18
   14      80      19
   14      81      16
   14      82       3
   14      83      15
   14      84      22
   14      85      24
   14      86      17
   14      87      19
   14      88      15
   14      89       9
   14      90       2
   14      91      15
   14      92       6
   14      93       8
   14      94      24
   14      95      19
   14      96       7
   14      97      15
   14      98      18
   14      99      25
   14     100       2
   15       2      19
   15       3       2
   15       4       3
   15       5      21
   15       6       9
   15       7      17
   15       8      22
   15       9      18
   15      10       4
   15      11      17
   15      12      20
   15      13      13
   15      14       1
   15      16      13
   15      17      14
   15      18       1
   15      19       8
   15      20      20
   15      21       3
   15      22      21
   15      23       3
   15      24       2
   15      25      18
   15      26      11
   15      27       6
   15      28      21
   15      29      23
   15      30       1
   15      31      12
   15      32      24
   15      33       7
   15      34      20
   15      35       9
   15      36      19
   15      37      12
   15      38      13
   15      39       3
   15      40      23
   15      41      16
   15      42       7
   15      43      18
   15      44       6
   15      45       2
   15      46      16
   15      47      17
   15      48      10
   15      49       6
   15      50      21
   15      51      21
   15      52      24
   15      53      24
   15      54      18
   15      55      21
   15      56       7
   15      57      17
   15      58      20
   15      59       1
   15      60       2
   15      61      24
   15      62       8
   15      63      25
   15      64      10
   15      65      22
   15      66      11
   15      67      15
   15      68       5
   15      69       5
   15      70      23
   15      71       6
   15      72      14
   15      73      25
   15      74      21
   15      75      25
   15      76      24
   15      77      12
   15      78      20
   15      79      16
   15      80       2
   15      81      17
   15      82      11
   15      83      16
   15      84      13
   15      85      19
   15      86      11
   15      87      18
   15      88      12
   15      89      22
   15      90      25
   15      91      16
   15      92      15
   15      93      19
   15      94       6
   15      95      21
   15      96       7
   15      97       2
   15      98       4
   15      99      20
   15     100      22
   16       2      14
   16       3      18
   16       4       3
   16       5       7
   16       6      21
   16       7       5
   16       8      12
   16       9      19
   16      10       4
   16      11      23
   16      12       7
   16      13       7
   16      14      21
   16      15      18
   16      17       7
   16      18       6
   16      19      23
   16      20      22
   16      21       3
   16      22      10
   16      23      16
   16      24       4
   16      25      21
   16      26      15
   16      27       4
   16      28       9
   16      29       1
   16      30       7
   16      31       6
   16      32      11
   16      33      22
   16      34      24
   16      35       5
   16      36      22
   16      37      19
   16      38      24
   16      39      15
   16      40       3
   16      41       5
   16      42       2
   16      43       2
   16      44       6
   16      45      14
   16      46      17
   16      47       9
   16      48      12
   16      49       1
   16      50       2
   16      51      14
   16      52      12
   16      53       6
   16      54      22
   16      55       2
   16      56       6
   16      57      13
   16      58       8
   16      59      22
   16      60      21
   16      61      24
   16      62       2
   16      63      20
   16      64      16
   16      65      24
   16      66       5
   16      67       2
   16      68      15
   16      69      24
   16      70       1
   16      71      15
   16      72      18
   16      73      21
   16      74       1
   16      75       5
   16      76       7
   16      77       9
   16      78      24
   16      79      10
   16      80      12
   16      81       6
   16      82       2
   16      83      15
   16      84      10
   16      85      20
   16      86      11
   16      87      12
   16      88       2
   16      89       3
   16      90      25
   16      91       1
   16      92       1
   16      93       5
   16      94      13
   16      95      13
   16      96      15
   16      97      19
   16      98      22
   16      99      11
   16     100      19
   17       2       9
   17       3      25
   17       4       7
   17       5       2
   17       6       9
   17       7      23
   17       8       1
   17       9       2
   17      10      22
   17      11       8
   17      12       5
   17      13      21
   17      14      15
   17      15      14
   17      16      22
   17      18       8
   17      19       3
   17      20      24
   17      21       8
   17      22       9
   17      23      13
   17      24      21
   17      25      25
   17      26      12
   17      27      22
   17      28      24
   17      29       7
   17      30      16
   17      31      15
   17      32      16
   17      33      22
   17      34      14
   17      35      12
   17      36      25
   17      37       9
   17      38      11
   17      39      17
   17      40      25
   17      41      12
   17      42      15
   17      43      23
   17      44       1
   17      45       7
   17      46      18
   17      47       5
   17      48      12
   17      49       9
   17      50      25
   17      51      19
   17      52       4
   17      53      22
   17      54      12
   17      55       7
   17      56      12
   17      57       4
   17      58      16
   17      59      20
   17      60       6
   17      61      24
   17      62      14
   17      63       9
   17      64      10
   17      65      13
   17      66      14
   17      67       4
   17      68       5
   17      69       6
   17      70      12
   17      71       6
   17      72      15
   17      73       6
   17      74      15
   17      75       2
   17      76      22
   17      77       9
   17      78      18
   17      79       2
   17      80       2
   17      81      24
   17      82      23
   17      83       5
   17      84       8
   17      85      11
   17      86      15
   17      87      11
   17      88      21
   17      89       7
   17      90       8
   17      91      23
   17      92      11
   17      93      11
   17      94      24
   17      95       3
   17      96       2
   17      97      18
   17      98      13
   17      99      25
   17     100      23
   18       2      24
   18       3       6
   18       4      16
   18       5      17
   18       6      12
   18       7      21
   18       8      21
   18       9       5
   18      10      19
   18      11      23
   18      12       9
   18      13      13
   18      14       3
   18      15      17
   18      16      23
   18      17       9
   18      19      11
   18      20       9
   18      21       8
   18      22       4
   18      23      15
   18      24      19
   18      25      23
   18      26      21
   18      27      19
   18      28      22
   18      29      19
   18      30      14
   18      31       8
   18      32       6
   18      33      16
   18      34       7
   18      35      25
   18      36       6
   18      37      17
   18      38       4
   18      39      24
   18      40       4
   18      41       3
   18      42      14
   18      43      14
   18      44      21
   18      45      14
   18      46       4
   18      47      22
   18      48       1
   18      49       2
   18      50      15
   18      51      23
   18      52       8
   18      53      17
   18      54      15
   18      55      20
   18      56       1
   18      57      24
   18      58      10
   18      59      11
   18      60      17
   18      61       9
   18      62      22
   18      63      20
   18      64      13
   18      65       4
   18      66      16
   18      67       2
   18      68      13
   18      69      12
   18      70      10
   18      71      20
   18      72      12
   18      73       6
   18      74      14
   18      75      21
   18      76      11
   18      77       5
   18      78      14
   18      79      11
   18      80      23
   18      81       9
   18      82       6
   18      83       1
   18      84      12
   18      85      12
   18      86      18
   18      87      25
   18      88      21
   18      89      20
   18      90      19
   18      91       1
   18      92       1
   18      93       3
   18      94      19
   18      95      17
   18      96       6
   18      97       8
   18      98       4
   18      99      10
   18     100      21
   19       2      10
   19       3      24
   19       4       6
   19       5      22
   19       6      11
   19       7      24
   19       8      25
   19       9       6
   19      10      13
   19      11      24
   19      12       1
   19      13      13
   19      14      20
   19      15       6
   19      16       4
   19      17      19
   19      18      17
   19      20      25
   19      21       4
   19      22      24
   19      23      20
   19      24       2
   19      25       7
   19      26       6
   19      27      20
   19      28       2
   19      29       2
   19      30      16
   19      31       7
   19      32      25
   19      33      16
   19      34       6
   19      35      13
   19      36      10
   19      37      11
   19      38      20
   19      39      18
   19      40       6
   19      41       1
   19      42       4
   19      43      18
   19      44      19
   19      45      13
   19      46       3
   19      47       3
   19      48      22
   19      49      14
   19      50      25
   19      51      18
   19      52      20
   19      53       5
   19      54      20
   19      55      20
   19      56       8
   19      57      20
   19      58       8
   19      59      21
   19      60      17
   19      61      16
   19      62       5
   19      63      16
   19      64      14
   19      65       4
   19      66      22
   19      67      17
   19      68      15
   19      69       8
   19      70       4
   19      71      24
   19      72      10
   19      73      10
   19      74       7
   19      75       2
   19      76       5
   19      77      15
   19      78       1
   19      79       9
   19      80       5
   19      81      11
   19      82      14
   19      83      19
   19      84      21
   19      85      21
   19      86       1
   19      87       9
   19      88       4
   19      89       7
   19      90       7
   19      91       6
   19      92       9
   19      93       9
   19      94      24
   19      95       4
   19      96      25
   19      97      18
   19      98       8
   19      99      20
   19     100      15
   20       2      10
   20       3      11
   20       4       7
   20       5      21
   20       6       4
   20       7      12
   20       8      14
   20       9      21
   20      10      14
   20      11       9
   20      12      13
   20      13       8
   20      14      10
   20      15      16
   20      16      11
   20      17      23
   20      18      21
   20      19      10
   20      21      17
   20      22      25
   20      23       3
   20      24      22
   20      25       9
   20      26      22
   20      27      11
   20      28      10
   20      29      16
   20      30      18
   20      31      13
   20      32      15
   20      33      10
   20      34      23
   20      35      20
   20      36      19
   20      37      11
   20      38       6
   20      39      18
   20      40      23
   20      41       5
   20      42      21
   20      43       1
   20      44       9
   20      45       3
   20      46      13
   20      47      11
   20      48      24
   20      49      25
   20      50       8
   20      51      19
   20      52       6
   20      53       7
   20      54      25
   20      55      11
   20      56      16
   20      57      18
   20      58      24
   20      59       2
   20      60      24
   20      61       7
   20      62      13
   20      63      23
   20      64      14
   20      65      23
   20      66      11
   20      67       3
   20      68      12
   20      69      24
   20      70      14
   20      71       1
   20      72      16
   20      73      15
   20      74      18
   20      75       7
   20      76      12
   20      77       7
   20      78      20
   20      79      12
   20      80      25
   20      81      14
   20      82      17
   20      83       3
   20      84       7
   20      85      24
   20      86       9
   20      87       1
   20      88       7
   20      89       7
   20      90      18
   20      91       4
   20      92       7
   20      93       2
   20      94       4
   20      95      17
   20      96       7
   20      97      16
   20      98       3
   20      99      21
   20     100      18
   21       2      25
   21       3      23
   21       4       8
   21       5      19
   21       6       6
   21       7       1
   21       8       8
   21       9       3
   21      10       5
   21      11      24
   21      12      16
   21      13      25
   21      14       4
   21      15       6
   21      16      15
   21      17      16
   21      18      21
   21      19       5
   21      20       7
   21      22       2
   21      23      11
   21      24      22
   21      25      12
   21      26      17
   21      27      21
   21      28       3
   21      29       6
   21      30      19
   21      31      11
   21      32       3
   21      33       2
   21      34      22
   21      35      21
   21      36      12
   21      37      22
   21      38       1
   21      39       7
