  100    9703
   22      73      11
   22      74      22
   22      75      23
   22      76      20
   22      77       8
   22      78      10
   22      79      14
   22      80       1
   22      81       1
   22      82       2
   22      83      22
   22      84       8
   22      85      10
   22      86      17
   22      87       1
   22      88       8
   22      89       1
   22      90      24
   22      91       1
   22      92      10
   22      93      18
   22      94      17
   22      95      14
   22      96      18
   22      97       8
   22      98       3
   22      99       8
   22     100      20
   23       2      21
   23       3      13
   23       4      14
   23       5       3
   23       6      18
   23       7      19
   23       8       3
   23       9      13
   23      10       9
   23      11       3
   23      12      18
   23      13      22
   23      14      10
   23      15      20
   23      16      15
   23      17      24
   23      18      14
   23      19       9
   23      20       9
   23      21      13
   23      22      23
   23      24      24
   23      25       5
   23      26      21
   23      27      14
   23      28       7
   23      29      23
   23      30       5
   23      31      23
   23      32      19
   23      33      20
   23      34      14
   23      35       9
   23      36       8
   23      37      20
   23      38      21
   23      39       2
   23      40      14
   23      41      10
   23      42      17
   23      43       2
   23      44      23
   23      45       6
   23      46       1
   23      47       5
   23      48      20
   23      49      21
   23      50      20
   23      51      12
   23      52       1
   23      53       3
   23      54      13
   23      55      15
   23      56      23
   23      57      22
   23      58       7
   23      59       6
   23      60       4
   23      61       2
   23      62       2
   23      63       4
   23      64      24
   23      65       8
   23      66       2
   23      67      10
   23      68       1
   23      69       8
   23      70      22
   23      71      17
   23      72       1
   23      73      22
   23      74      23
   23      75       3
   23      76       7
   23      77      11
   23      78      25
   23      79      11
   23      80      11
   23      81      17
   23      82      24
   23      83      10
   23      84       6
   23      85       3
   23      86       6
   23      87      20
   23      88      17
   23      89       6
   23      90       9
   23      91      23
   23      92       2
   23      93       1
   23      94       6
   23      95       6
   23      96      13
   23      97       8
   23      98      18
   23      99      18
   23     100      22
   24       2       9
   24       3      13
   24       4       1
   24       5      13
   24       6       5
   24       7       5
   24       8      17
   24       9      18
   24      10       3
   24      11      10
   24      12       7
   24      13       8
   24      14      11
   24      15      22
   24      16      14
   24      17       7
   24      18      17
   24      19      20
   24      20      20
   24      21       4
   24      22      10
   24      23       4
   24      25       3
   24      26       5
   24      27       2
   24      28      13
   24      29       3
   24      30      13
   24      31      24
   24      32       2
   24      33      14
   24      34      11
   24      35       2
   24      36      17
   24      37      23
   24      38      24
   24      39      13
   24      40       1
   24      41      22
   24      42       4
   24      43      13
   24      44      24
   24      45      10
   24      46       7
   24      47       4
   24      48      17
   24      49       8
   24      50      24
   24      51       7
   24      52      12
   24      53       6
   24      54      25
   24      55      24
   24      56      12
   24      57      15
   24      58      20
   24      59       8
   24      60      22
   24      61      14
   24      62       5
   24      63       6
   24      64      24
   24      65      14
   24      66      10
   24      67      24
   24      68       7
   24      69      20
   24      70       4
   24      71       6
   24      72      11
   24      73      10
   24      74      14
   24      75      24
   24      76      17
   24      77       3
   24      78      23
   24      79      25
   24      80      12
   24      81       4
   24      82      11
   24      83      17
   24      84      21
   24      85      15
   24      86      12
   24      87       2
   24      88       1
   24      89      18
   24      90       5
   24      91       8
   24      92      22
   24      93      22
   24      94      22
   24      95      18
   24      96       7
   24      97      20
   24      98      24
   24      99      13
   24     100       8
   25       2      25
   25       3      20
   25       4      23
   25       5      10
   25       6       9
   25       7      12
   25       8       9
   25       9      10
   25      10       5
   25      11      24
   25      12      13
   25      13      22
   25      14      19
   25      15       8
   25      16      24
   25      17      10
   25      18      10
   25      19      15
   25      20       9
   25      21       1
   25      22      13
   25      23       5
   25      24       4
   25      26      21
   25      27      15
   25      28      12
   25      29       2
   25      30      16
   25      31       3
   25      32      12
   25      33       2
   25      34      18
   25      35      16
   25      36      24
   25      37       3
   25      38      16
   25      39      11
   25      40      23
   25      41       8
   25      42       4
   25      43       8
   25      44      14
   25      45      12
   25      46      10
   25      47      25
   25      48      14
   25      49       7
   25      50      11
   25      51      19
   25      52       8
   25      53       8
   25      54       5
   25      55       6
   25      56       1
   25      57       3
   25      58       2
   25      59      21
   25      60      20
   25      61      24
   25      62      23
   25      63       3
   25      64      23
   25      65      23
   25      66      24
   25      67      11
   25      68      17
   25      69      21
   25      70      16
   25      71       3
   25      72      11
   25      73       7
   25      74      17
   25      75      24
   25      76      11
   25      77      20
   25      78       7
   25      79      10
   25      80      25
   25      81      23
   25      82      15
   25      83      18
   25      84       1
   25      85      11
   25      86      18
   25      87       7
   25      88       8
   25      89      13
   25      90       8
   25      91      18
   25      92       8
   25      93      11
   25      94       1
   25      95      24
   25      96       7
   25      97       7
   25      98      10
   25      99       7
   25     100      14
   26       2      12
   26       3      24
   26       4       4
   26       5      23
   26       6       2
   26       7       8
   26       8       6
   26       9       3
   26      10      25
   26      11       9
   26      12      25
   26      13       1
   26      14      18
   26      15      19
   26      16       8
   26      17      14
   26      18      20
   26      19      11
   26      20       8
   26      21      23
   26      22      19
   26      23      25
   26      24       4
   26      25      24
   26      27      24
   26      28       3
   26      29      11
   26      30      24
   26      31      14
   26      32      23
   26      33       4
   26      34      14
   26      35       6
   26      36      25
   26      37       3
   26      38       6
   26      39      16
   26      40       9
   26      41       2
   26      42      12
   26      43      23
   26      44       2
   26      45      20
   26      46       9
   26      47       1
   26      48      13
   26      49       4
   26      50      19
   26      51       1
   26      52      19
   26      53      12
   26      54      10
   26      55      18
   26      56      20
   26      57      11
   26      58       6
   26      59      23
   26      60       2
   26      61      19
   26      62      17
   26      63      15
   26      64      21
   26      65      10
   26      66      22
   26      67      25
   26      68      18
   26      69       4
   26      70       7
   26      71       9
   26      72      11
   26      73      11
   26      74      17
   26      75      21
   26      76       9
   26      77      12
   26      78       5
   26      79      13
   26      80      21
   26      81      13
   26      82      22
   26      83      25
   26      84      11
   26      85      15
   26      86      22
   26      87      17
   26      88      17
   26      89      20
   26      90      23
   26      91       2
   26      92       3
   26      93       3
   26      94      15
   26      95      19
   26      96      14
   26      97      19
   26      98       8
   26      99      15
   26     100      17
   27       2      21
   27       3      12
   27       4      16
   27       5      22
   27       6      25
   27       7       6
   27       8      10
   27       9      25
   27      10      20
   27      11      15
   27      12      15
   27      13      23
   27      14      10
   27      15      21
   27      16      12
   27      17      24
   27      18      10
   27      19       8
   27      20       6
   27      21       5
   27      22       8
   27      23       8
   27      24      10
   27      25      25
   27      26       5
   27      28      22
   27      29      11
   27      30      22
   27      31      20
   27      32       4
   27      33       4
   27      34      25
   27      35       6
   27      36      20
   27      37      18
   27      38      17
   27      39      13
   27      40      19
   27      41      16
   27      42      10
   27      43      23
   27      44      20
   27      45      19
   27      46      18
   27      47      22
   27      48       7
   27      49       8
   27      50      13
   27      51      13
   27      52      11
   27      53      23
   27      54      19
   27      55      14
   27      56      24
   27      57      22
   27      58      11
   27      59      23
   27      60       6
   27      61      20
   27      62       9
   27      63      20
   27      64      21
   27      65       5
   27      66      14
   27      67      13
   27      68       6
   27      69       5
   27      70      18
   27      71      10
   27      72       6
   27      73      18
   27      74      19
   27      75      12
   27      76       9
   27      77      11
   27      78      18
   27      79       4
   27      80      15
   27      81      10
   27      82       1
   27      83      13
   27      84      23
   27      85      12
   27      86      19
   27      87       9
   27      88      18
   27      89      20
   27      90       5
   27      91      21
   27      92       7
   27      93       4
   27      94       1
   27      95       1
   27      96      20
   27      97      17
   27      98      23
   27      99      18
   27     100      12
   28       2       5
   28       3      15
   28       4       8
   28       5       3
   28       6      16
   28       7       5
   28       8      20
   28       9       4
   28      10      24
   28      11      22
   28      12      19
   28      13       4
   28      14      17
   28      15      11
   28      16      10
   28      17      14
   28      18      10
   28      19      23
   28      20      17
   28      21      17
   28      22       5
   28      23      18
   28      24      21
   28      25      13
   28      26      25
   28      27      10
   28      29       2
   28      30      20
   28      31      10
   28      32      12
   28      33      14
   28      34      13
   28      35       1
   28      36      23
   28      37      20
   28      38      14
   28      39      20
   28      40       5
   28      41      20
   28      42       4
   28      43      25
   28      44      13
   28      45       4
   28      46      11
   28      47      24
   28      48       5
   28      49      23
   28      50       5
   28      51      10
   28      52      23
   28      53      12
   28      54      14
   28      55      17
   28      56      10
   28      57       7
   28      58       5
   28      59       6
   28      60      17
   28      61      17
   28      62      14
   28      63      16
   28      64       9
   28      65      16
   28      66      17
   28      67       1
   28      68      14
   28      69      23
   28      70      25
   28      71      13
   28      72      20
   28      73      16
   28      74      20
   28      75      16
   28      76      21
   28      77       6
   28      78      22
   28      79       9
   28      80      12
   28      81      22
   28      82      19
   28      83       1
   28      84      25
   28      85       3
   28      86      23
   28      87      18
   28      88      24
   28      89       1
   28      90      21
   28      91      21
   28      92      24
   28      93      13
   28      94       8
   28      95       3
   28      96       1
   28      97      14
   28      98      14
   28      99       2
   28     100       4
   29       2       4
   29       3      17
   29       4      20
   29       5      18
   29       6      12
   29       7      21
   29       8       2
   29       9       7
   29      10       2
   29      11       4
   29      12      17
   29      13      13
   29      14      17
   29      15      15
   29      16      25
   29      17      23
   29      18      15
   29      19      16
   29      20      24
   29      21      13
   29      22      19
   29      23       2
   29      24      10
   29      25      20
   29      26      22
   29      27      17
   29      28       4
   29      30      23
   29      31       7
   29      32       6
   29      33      23
   29      34      23
   29      35       3
   29      36      25
   29      37      25
   29      38      17
   29      39       5
   29      40      22
   29      41      10
   29      42      23
   29      43       4
   29      44      11
   29      45      19
   29      46       4
   29      47      12
   29      48      20
   29      49       7
   29      50       6
   29      51       4
   29      52      18
   29      53      18
   29      54      19
   29      55       8
   29      56       9
   29      57      24
   29      58       7
   29      59      19
   29      60      13
   29      61      12
   29      62      22
   29      63      22
   29      64       8
   29      65      13
   29      66      21
   29      67       1
   29      68      16
   29      69       7
   29      70      14
   29      71       7
   29      72      25
   29      73      22
   29      74      20
   29      75      14
   29      76      17
   29      77       4
   29      78       5
   29      79      15
   29      80       6
   29      81      10
   29      82       1
   29      83       7
   29      84       8
   29      85       9
   29      86      21
   29      87       2
   29      88       4
   29      89       2
   29      90      23
   29      91       9
   29      92      24
   29      93       2
   29      94       2
   29      95      23
   29      96      12
   29      97      16
   29      98      15
   29      99       7
   29     100      11
   30       2      10
   30       3      15
   30       4      18
   30       5      16
   30       6      21
   30       7       4
   30       8       4
   30       9      17
   30      10      18
   30      11      10
   30      12      21
   30      13      11
   30      14      18
   30      15      16
   30      16      10
   30      17      13
   30      18      22
   30      19       8
   30      20       1
   30      21       1
   30      22       6
   30      23      10
   30      24      12
   30      25      18
   30      26      22
   30      27      18
   30      28      13
   30      29       7
   30      31      14
   30      32      10
   30      33      17
   30      34      23
   30      35      11
   30      36       1
   30      37      10
   30      38       7
   30      39      12
   30      40      21
   30      41       8
   30      42      11
   30      43       7
   30      44      18
   30      45       8
   30      46      25
   30      47       8
   30      48      11
   30      49      14
   30      50      13
   30      51      11
   30      52      12
   30      53      16
   30      54       3
   30      55      21
   30      56      22
   30      57      18
   30      58       2
   30      59      13
   30      60      13
   30      61      10
   30      62      22
   30      63      19
   30      64       3
   30      65      13
   30      66      19
   30      67      11
   30      68      14
   30      69      23
   30      70      14
   30      71      23
   30      72       8
   30      73      19
   30      74       9
   30      75      19
   30      76      16
   30      77       8
   30      78       7
   30      79      12
   30      80       1
   30      81      12
   30      82      20
   30      83      15
   30      84       2
   30      85       5
   30      86       7
   30      87      11
   30      88      25
   30      89      13
   30      90      18
   30      91       4
   30      92      23
   30      93      14
   30      94       8
   30      95      23
   30      96      23
   30      97      15
   30      98      25
   30      99      10
   30     100      12
   31       2      14
   31       3      25
   31       4      11
   31       5      24
   31       6       8
   31       7      19
   31       8       8
   31       9      12
   31      10       3
   31      11      20
   31      12      25
   31      13      10
   31      14       1
   31      15      23
   31      16       3
   31      17      24
   31      18      22
   31      19      25
   31      20      13
   31      21       5
   31      22      24
   31      23       7
   31      24      14
   31      25      22
   31      26      22
   31      27       1
   31      28      22
   31      29      12
   31      30       5
   31      32       5
   31      33      22
   31      34      15
   31      35       4
   31      36       9
   31      37      22
   31      38       2
   31      39      16
   31      40      12
   31      41       1
   31      42       4
   31      43      25
   31      44      24
   31      45      22
   31      46      23
   31      47       2
   31      48       9
   31      49      16
   31      50      22
   31      51      11
   31      52      21
   31      53      12
   31      54      23
   31      55      11
   31      56      17
   31      57       2
   31      58      14
   31      59       9
   31      60      15
   31      61      17
   31      62      17
   31      63       5
   31      64      11
   31      65       9
   31      66       3
   31      67      21
   31      68       1
   31      69       4
   31      70      19
   31      71       9
   31      72       8
   31      73       2
   31      74       4
   31      75       8
   31      76       5
   31      77       5
   31      78       1
   31      79      24
   31      80      12
   31      81       6
   31      82      10
   31      83       7
   31      84      12
   31      85      11
   31      86      25
   31      87       3
   31      88      14
   31      89      12
   31      90      20
   31      91      13
   31      92      24
   31      93       5
   31      94      14
   31      95      11
   31      96      22
   31      97      25
   31      98      15
   31      99      14
   31     100      12
   32       2      15
   32       3      12
   32       4      23
   32       5      22
   32       6      20
   32       7      20
   32       8      24
   32       9      12
   32      10      10
   32      11       8
   32      12      14
   32      13       7
   32      14       7
   32      15       9
   32      16      18
   32      17       5
   32      18       3
   32      19      23
   32      20       6
   32      21       5
   32      22      19
   32      23       5
   32      24       4
   32      25       8
   32      26      15
   32      27       8
   32      28       1
   32      29       2
   32      30      20
   32      31      12
   32      33       5
   32      34      24
   32      35       8
   32      36      18
   32      37       9
   32      38      10
   32      39      18
   32      40      13
   32      41      18
   32      42       4
   32      43      15
   32      44      13
   32      45       9
   32      46      22
   32      47       4
   32      48      23
   32      49      14
   32      50      11
   32      51      10
   32      52       7
   32      53      14
   32      54      24
   32      55       6
   32      56      10
   32      57       5
   32      58       2
   32      59       6
   32      60       2
   32      61      13
   32      62       3
   32      63       5
   32      64      10
   32      65       9
   32      66       8
   32      67       4
   32      68      21
   32      69       7
   32      70      14
   32      71      10
   32      72       9
   32      73      15
   32      74      11
   32      75      22
   32      76       9
   32      77      22
   32      78       4
   32      79      11
   32      80      14
   32      81      17
   32      82      13
   32      83      18
   32      84       3
   32      85       4
   32      86      10
   32      87       4
   32      88       1
   32      89       6
   32      90      20
   32      91       5
   32      92      18
   32      93      18
   32      94       5
   32      95       8
   32      96       4
   32      97      14
   32      98       3
   32      99      14
   32     100      19
   33       2       7
   33       3      20
   33       4      17
   33       5       7
   33       6      23
   33       7      15
   33       8      23
   33       9       2
   33      10      21
   33      11      12
   33      12      15
   33      13      18
   33      14      17
   33      15       7
   33      16       4
   33      17      23
   33      18      15
   33      19      24
   33      20       8
   33      21      23
   33      22       8
   33      23       5
   33      24      12
   33      25      24
   33      26      17
   33      27      18
   33      28      22
   33      29      10
   33      30       1
   33      31       4
   33      32      12
   33      34      15
   33      35      12
   33      36       2
   33      37       8
   33      38       8
   33      39      14
   33      40      15
   33      41      25
   33      42      25
   33      43      23
   33      44       7
   33      45      13
   33      46       4
   33      47       5
   33      48      12
   33      49      25
   33      50      19
   33      51       6
   33      52       7
   33      53      13
   33      54      25
   33      55      17
   33      56      15
   33      57      11
   33      58      25
   33      59      19
   33      60      15
   33      61      15
   33      62       6
   33      63      16
   33      64       5
   33      65      18
   33      66      20
   33      67      25
   33      68      21
   33      69      24
   33      70       7
   33      71      11
   33      72      20
   33      73      16
   33      74       8
   33      75      21
   33      76      21
   33      77      15
   33      78      10
   33      79      15
   33      80      10
   33      81      15
   33      82       7
   33      83       2
   33      84      11
   33      85      16
   33      86       7
   33      87       2
   33      88      24
   33      89      23
   33      90      23
   33      91      11
   33      92       2
   33      93       5
   33      94      22
   33      95      16
   33      96      15
   33      97      12
   33      98       9
   33      99       8
   33     100      21
   34       2       3
   34       3      21
   34       4       5
   34       5      19
   34       6      15
   34       7      24
   34       8       3
   34       9      20
   34      10      14
   34      11       1
   34      12       7
   34      13      21
   34      14       6
   34      15      15
   34      16       3
   34      17       7
   34      18       7
   34      19       8
   34      20       5
   34      21      17
   34      22      21
   34      23      25
   34      24       1
   34      25       8
   34      26       7
   34      27       3
   34      28      20
   34      29       1
   34      30      14
   34      31       5
   34      32      20
   34      33       5
   34      35      16
   34      36       7
   34      37      21
   34      38      12
   34      39      15
   34      40       8
   34      41      12
   34      42      13
   34      43      17
   34      44      23
   34      45      15
   34      46      22
   34      47       8
   34      48      17
   34      49      23
   34      50       7
   34      51       5
   34      52      15
   34      53      20
   34      54      10
   34      55       5
   34      56      13
   34      57      15
   34      58       9
   34      59      11
   34      60       8
   34      61      21
   34      62      17
   34      63      10
   34      64      22
   34      65       6
   34      66      13
   34      67      21
   34      68       7
   34      69      21
   34      70      14
   34      71       6
   34      72       2
   34      73      24
   34      74      20
   34      75       3
   34      76      18
   34      77      13
   34      78       3
   34      79       5
   34      80      23
   34      81      19
   34      82       8
   34      83      25
   34      84       6
   34      85      12
   34      86      21
   34      87      11
   34      88       3
   34      89       5
   34      90      22
   34      91      17
   34      92      25
   34      93      23
   34      94      13
   34      95      23
   34      96       2
   34      97      22
   34      98      16
   34      99      17
   34     100      16
   35       2       2
   35       3       7
   35       4      16
   35       5       1
   35       6      14
   35       7       5
   35       8      13
   35       9      12
   35      10      16
   35      11      11
   35      12       1
   35      13      16
   35      14       3
   35      15       3
   35      16       4
   35      17       9
   35      18       6
   35      19      20
   35      20      23
   35      21      15
   35      22      20
   35      23      21
   35      24       7
   35      25      16
   35      26      23
   35      27      14
   35      28       6
   35      29       1
   35      30       5
   35      31      21
   35      32      22
   35      33      20
   35      34       2
   35      36      21
   35      37       9
   35      38      24
   35      39      24
   35      40       6
   35      41      14
   35      42      19
   35      43      13
   35      44      11
   35      45       4
   35      46      12
   35      47      17
   35      48      24
   35      49       2
   35      50      10
   35      51      16
   35      52       3
   35      53      14
   35      54      20
   35      55       7
   35      56       8
   35      57       5
   35      58      17
   35      59      22
   35      60      19
   35      61      14
   35      62       9
   35      63       5
   35      64      21
   35      65       5
   35      66      14
   35      67      17
   35      68       8
   35      69      15
   35      70      10
   35      71      19
   35      72      11
   35      73       4
   35      74      23
   35      75      14
   35      76      24
   35      77       9
   35      78      19
   35      79      10
   35      80      15
   35      81      22
   35      82      10
   35      83      15
   35      84      15
   35      85      19
   35      86      13
   35      87      17
   35      88       8
   35      89       2
   35      90      13
   35      91       3
   35      92      12
   35      93       9
   35      94      14
   35      95      22
   35      96      17
   35      97      24
   35      98      14
   35      99      14
   35     100      18
   36       2       1
   36       3      10
   36       4      24
   36       5      14
   36       6      20
   36       7      13
   36       8       7
   36       9      17
   36      10       8
   36      11      16
   36      12       6
   36      13      21
   36      14       3
   36      15      25
   36      16       1
   36      17      25
   36      18       7
   36      19       5
   36      20      21
   36      21       5
   36      22      22
   36      23      13
   36      24      22
   36      25      21
   36      26       2
   36      27      12
   36      28       9
   36      29      19
   36      30      11
   36      31      13
   36      32       2
   36      33      15
   36      34       1
   36      35      21
   36      37       8
   36      38      15
   36      39      20
   36      40      17
   36      41       5
   36      42       6
   36      43      22
   36      44      22
   36      45      12
   36      46       3
   36      47       7
   36      48      21
   36      49      17
   36      50       9
   36      51       6
   36      52       4
   36      53       5
   36      54       1
   36      55       7
   36      56      19
   36      57      25
   36      58       2
   36      59       5
   36      60       8
   36      61      16
   36      62       1
   36      63       2
   36      64      17
   36      65       3
   36      66      10
   36      67       8
   36      68       2
   36      69       5
   36      70      24
   36      71      12
   36      72      15
   36      73      16
   36      74      20
   36      75      17
   36      76      11
   36      77      16
   36      78      11
   36      79      20
   36      80      24
   36      81      15
   36      82      14
   36      83      16
   36      84      17
   36      85       9
   36      86      24
   36      87      18
   36      88       8
   36      89       1
   36      90      25
   36      91       5
   36      92       2
   36      93       7
   36      94      24
   36      95      15
   36      96       8
   36      97      22
   36      98      16
   36      99       5
   36     100       6
   37       2       1
   37       3      11
   37       4      13
   37       5      11
   37       6       6
   37       7       3
   37       8       5
   37       9      12
   37      10      20
   37      11      16
   37      12      23
   37      13      10
   37      14       4
   37      15       5
   37      16      18
   37      17      10
   37      18      15
   37      19       6
   37      20      17
   37      21       2
   37      22       2
   37      23      15
   37      24      11
   37      25       9
   37      26       8
   37      27      15
   37      28       2
   37      29      23
   37      30       4
   37      31       8
   37      32      22
   37      33      22
   37      34       3
   37      35      25
   37      36       4
   37      38      15
   37      39      17
   37      40      24
   37      41       2
   37      42      22
   37      43       5
   37      44      15
   37      45      25
   37      46      13
   37      47      17
   37      48       4
   37      49       8
   37      50      18
   37      51       1
   37      52      25
   37      53       9
   37      54      24
   37      55      17
   37      56       9
   37      57      20
   37      58      24
   37      59       4
   37      60      14
   37      61       8
   37      62       4
   37      63       2
   37      64      14
   37      65      20
   37      66       6
   37      67      11
   37      68       1
   37      69      10
   37      70      21
   37      71      13
   37      72       5
   37      73      23
   37      74      22
   37      75      20
   37      76      25
   37      77      12
   37      78      23
   37      79      22
   37      80       1
   37      81       9
   37      82      12
   37      83      14
   37      84       1
   37      85       8
   37      86      20
   37      87      22
   37      88       2
   37      89       8
   37      90       8
   37      91      21
   37      92      24
   37      93      19
   37      94      10
   37      95       1
   37      96       7
   37      97      23
   37      98       3
   37      99      12
   37     100      19
   38       2      14
   38       3      20
   38       4      14
   38       5      16
   38       6      12
   38       7      16
   38       8      24
   38       9      14
   38      10      16
   38      11      19
   38      12       6
   38      13      18
   38      14      14
   38      15      14
   38      16       2
   38      17       3
   38      18      13
   38      19      16
   38      20       5
   38      21      15
   38      22       6
   38      23       9
   38      24       7
   38      25      19
   38      26      12
   38      27       9
   38      28      13
   38      29      17
   38      30      20
   38      31       2
   38      32       7
   38      33      12
   38      34      13
   38      35      21
   38      36      17
   38      37      24
   38      39       9
   38      40      22
   38      41       7
   38      42      21
   38      43      23
   38      44       7
   38      45       1
   38      46      23
   38      47      13
   38      48      13
   38      49      24
   38      50       1
   38      51      21
   38      52       7
   38      53       6
   38      54      13
   38      55       3
   38      56       2
   38      57       9
   38      58      24
   38      59      23
   38      60       7
   38      61      23
   38      62      13
   38      63      18
   38      64      12
   38      65       3
   38      66      16
   38      67       3
   38      68       6
   38      69       3
   38      70      17
   38      71      25
   38      72       3
   38      73      17
   38      74      16
   38      75      19
   38      76      11
   38      77      11
   38      78      12
   38      79      22
   38      80      23
   38      81      14
   38      82      19
   38      83       9
   38      84       2
   38      85      15
   38      86      22
   38      87       6
   38      88      24
   38      89      21
   38      90       7
   38      91       2
   38      92      25
   38      93      15
   38      94      21
   38      95       6
   38      96      13
   38      97      11
   38      98      22
   38      99       6
   38     100      22
   39       2      16
   39       3       3
   39       4      16
   39       5       5
   39       6      25
   39       7      25
   39       8       8
   39       9      12
   39      10      23
   39      11       6
   39      12      17
   39      13       3
   39      14       3
   39      15      22
   39      16       3
   39      17       9
   39      18       6
   39      19       6
   39      20       3
   39      21       3
   39      22      19
   39      23      15
   39      24      25
   39      25      11
   39      26      23
   39      27       1
   39      28       9
   39      29       1
   39      30      18
   39      31      12
   39      32       7
   39      33       9
   39      34      25
   39      35      23
   39      36       2
   39      37      22
   39      38      22
   39      40      22
   39      41       7
   39      42       7
   39      43       5
   39      44       8
   39      45      25
   39      46      23
   39      47      21
   39      48      23
   39      49       8
   39      50       3
   39      51       3
   39      52       1
   39      53      15
   39      54      18
   39      55      14
   39      56      24
   39      57      11
   39      58      16
   39      59      18
   39      60      21
   39      61       2
   39      62      20
   39      63       2
   39      64      12
   39      65       7
   39      66       2
   39      67      16
   39      68      11
   39      69       2
   39      70      24
   39      71      16
   39      72      21
   39      73      24
   39      74      21
   39      75       9
   39      76      12
   39      77       2
   39      78       5
   39      79       8
   39      80      22
   39      81       5
   39      82       5
   39      83       6
   39      84      15
   39      85      18
   39      86      15
   39      87      19
   39      88      24
   39      89      22
   39      90       8
   39      91       8
   39      92      18
   39      93      25
   39      94      22
   39      95       3
   39      96       6
   39      97      13
   39      98       6
   39      99       7
   39     100       6
   40       2      15
   40       3      17
   40       4       1
   40       5       4
   40       6       3
   40       7      18
   40       8      12
   40       9      22
   40      10      15
   40      11       8
   40      12      19
   40      13      16
   40      14      24
   40      15      11
   40      16      20
   40      17       6
   40      18      16
   40      19      14
   40      20      16
   40      21       4
   40      22       6
   40      23       4
   40      24      17
   40      25       7
   40      26      14
   40      27       8
   40      28      10
   40      29       3
   40      30      25
   40      31      17
   40      32       9
   40      33       6
   40      34      20
   40      35       3
   40      36      12
   40      37      20
   40      38      12
   40      39      13
   40      41       1
   40      42      15
   40      43       2
   40      44      24
   40      45      19
   40      46      13
   40      47       6
   40      48      10
   40      49      19
   40      50      20
   40      51       9
   40      52      23
   40      53      22
   40      54       6
   40      55      20
   40      56       8
   40      57      21
   40      58       1
   40      59      17
   40      60      24
   40      61      15
   40      62       1
   40      63      25
   40      64      13
   40      65       1
   40      66       1
   40      67       4
   40      68       2
   40      69      21
   40      70      23
   40      71       6
   40      72      11
   40      73       5
   40      74      13
   40      75      18
   40      76       3
   40      77      23
   40      78      14
   40      79      17
   40      80       6
   40      81      10
   40      82      10
   40      83       1
   40      84      18
   40      85      22
   40      86      25
   40      87       3
   40      88       7
   40      89      20
   40      90      20
   40      91      16
   40      92      20
   40      93      18
   40      94       2
   40      95      21
   40      96       7
   40      97      24
   40      98      21
   40      99      17
   40     100      16
   41       2       8
   41       3      25
   41       4       4
   41       5       3
   41       6      12
   41       7      15
   41       8       4
   41       9       6
   41      10      23
   41      11      18
   41      12      14
   41      13       7
   41      14       6
   41      15      14
   41      16       6
   41      17      19
   41      18      16
   41      19      10
   41      20      21
   41      21      22
   41      22       3
   41      23      19
   41      24      20
   41      25      24
   41      26       8
   41      27      12
   41      28      10
   41      29      12
   41      30      25
   41      31       3
   41      32      17
   41      33       2
   41      34      24
   41      35      15
   41      36      19
   41      37      21
   41      38       2
   41      39      12
   41      40       7
   41      42      14
   41      43      11
   41      44      15
   41      45       7
   41      46      20
   41      47       8
   41      48      16
   41      49      15
   41      50      14
   41      51      22
   41      52      18
   41      53      25
   41      54      14
   41      55      17
   41      56       4
   41      57      16
   41      58       5
   41      59       2
   41      60      20
   41      61      15
   41      62      16
   41      63      14
   41      64       1
   41      65      22
   41      66       1
   41      67      23
   41      68      19
   41      69      13
   41      70      13
   41      71       7
   41      72       7
   41      73       8
   41      74       2
   41      75      24
   41      76       2
   41      77       3
   41      78      24
   41      79      19
   41      80       1
   41      81      11
   41      82       7
   41      83      16
   41      84      16
   41      85      12
   41      86      10
   41      87      15
   41      88      23
   41      89      11
   41      90      14
   41      91       7
   41      92       3
   41      93      15
   41      94       1
   41      95      22
   41      96      17
   41      97      12
   41      98      10
   41      99      22
   41     100      16
   42       2       7
   42       3      19
   42       4       4
   42       5      18
   42       6      18
   42       7       6
   42       8      13
   42       9       1
   42      10      25
   42      11       4
   42      12      20
   42      13      11
   42      14      12
   42      15      20
   42      16      23
   42      17      20
   42      18      23
   42      19       7
   42      20      10
   42      21       5
   42      22      16
   42      23      17
   42      24      24
   42      25      25
   42      26       7
   42      27      19
   42      28      10
   42      29      12
   42      30       9
   42      31      13
   42      32      22
   42      33      11
   42      34      20
   42      35       3
   42      36      18
   42      37      22
   42      38      18
   42      39      16
   42      40      20
   42      41      10
   42      43       8
   42      44       9
   42      45      22
   42      46      15
   42      47       6
   42      48      14
   42      49       7
   42      50      25
   42      51      18
   42      52       4
   42      53       7
   42      54       5
   42      55       2
   42      56       4
   42      57      10
   42      58       1
   42      59       1
   42      60       5
   42      61      13
   42      62      10
   42      63       4
   42      64      20
   42      65       7
   42      66      21
   42      67       6
   42      68       6
   42      69       7
   42      70      19
   42      71       2
   42      72      15
   42      73      15
   42      74      23
   42      75      12
   42      76      18
   42      77       6
   42      78      21
   42      79      24
   42      80      19
   42      81       2
   42      82      13
   42      83      15
   42      84      22
   42      85      15
   42      86      20
   42      87      13
   42      88      16
   42      89      21
   42      90       6
   42      91      10
   42      92       8
   42      93      16
   42      94      24
   42      95       9
   42      96      10
   42      97      12
   42      98       9
   42      99      22
   42     100      24
   43       2       7
   43       3       1
   43       4      19
   43       5      21
   43       6      17
   43       7       8
   43       8      19
   43       9      12
   43      10      10
   43      11       3
   43      12       4
