  100    9703
    4      49      47
    4      50       8
    4      51      98
    4      52      46
    4      53      14
    4      54       3
    4      55      61
    4      56      97
    4      57      95
    4      58      23
    4      59      87
    4      60      34
    4      61      37
    4      62      48
    4      63      64
    4      64      79
    4      65      70
    4      66      86
    4      67      76
    4      68      98
    4      69      54
    4      70      49
    4      71      57
    4      72      87
    4      73      74
    4      74      40
    4      75      64
    4      76      42
    4      77      75
    4      78      22
    4      79       9
    4      80      36
    4      81       4
    4      82      82
    4      83      42
    4      84      94
    4      85     100
    4      86      33
    4      87      19
    4      88      53
    4      89      55
    4      90      94
    4      91      53
    4      92      72
    4      93      15
    4      94      83
    4      95      80
    4      96      26
    4      97      51
    4      98      32
    4      99      97
    4     100      50
    5       2      76
    5       3      68
    5       4      68
    5       6      63
    5       7      64
    5       8       6
    5       9      12
    5      10      92
    5      11       8
    5      12     100
    5      13      70
    5      14      52
    5      15      63
    5      16      26
    5      17      71
    5      18      55
    5      19      25
    5      20       5
    5      21       7
    5      22      37
    5      23      94
    5      24      64
    5      25      89
    5      26      15
    5      27      29
    5      28      68
    5      29      76
    5      30      48
    5      31      45
    5      32      17
    5      33      99
    5      34      24
    5      35      41
    5      36      96
    5      37      67
    5      38       9
    5      39      58
    5      40      84
    5      41      25
    5      42      77
    5      43      61
    5      44      11
    5      45      78
    5      46      92
    5      47      66
    5      48      87
    5      49      15
    5      50      14
    5      51      41
    5      52      50
    5      53      27
    5      54      10
    5      55      55
    5      56       1
    5      57      74
    5      58      33
    5      59      86
    5      60      28
    5      61      22
    5      62      12
    5      63      63
    5      64      30
    5      65      83
    5      66      11
    5      67      58
    5      68      35
    5      69      40
    5      70      16
    5      71      62
    5      72      62
    5      73      22
    5      74      16
    5      75      71
    5      76      29
    5      77      60
    5      78      38
    5      79      89
    5      80      93
    5      81      59
    5      82      94
    5      83      51
    5      84      33
    5      85      68
    5      86      69
    5      87      12
    5      88      94
    5      89      57
    5      90      75
    5      91      67
    5      92      93
    5      93      93
    5      94      55
    5      95      22
    5      96       7
    5      97      72
    5      98       5
    5      99      80
    5     100      71
    6       2      83
    6       3      77
    6       4      72
    6       5      69
    6       7       3
    6       8      56
    6       9      19
    6      10      80
    6      11      27
    6      12      57
    6      13      72
    6      14      57
    6      15      50
    6      16      66
    6      17      60
    6      18      49
    6      19      48
    6      20      48
    6      21      31
    6      22       6
    6      23      69
    6      24      49
    6      25      98
    6      26      98
    6      27      25
    6      28      78
    6      29      55
    6      30       2
    6      31      73
    6      32      77
    6      33      76
    6      34      25
    6      35      69
    6      36      10
    6      37       9
    6      38      20
    6      39      31
    6      40      29
    6      41      44
    6      42      30
    6      43      24
    6      44      28
    6      45      20
    6      46      52
    6      47      78
    6      48      61
    6      49      88
    6      50      11
    6      51      19
    6      52      94
    6      53      74
    6      54      56
    6      55       8
    6      56      11
    6      57      20
    6      58      90
    6      59      14
    6      60      34
    6      61      85
    6      62      71
    6      63      15
    6      64      15
    6      65       3
    6      66      31
    6      67      14
    6      68      88
    6      69      67
    6      70      67
    6      71      67
    6      72      85
    6      73       7
    6      74      51
    6      75      59
    6      76      19
    6      77      49
    6      78      42
    6      79      28
    6      80      48
    6      81      85
    6      82      39
    6      83       5
    6      84      79
    6      85      45
    6      86      44
    6      87      16
    6      88      36
    6      89      60
    6      90       2
    6      91       5
    6      92      33
    6      93      74
    6      94      35
    6      95      22
    6      96      70
    6      97      57
    6      98      69
    6      99      75
    6     100      84
    7       2      23
    7       3      15
    7       4     100
    7       5      86
    7       6      26
    7       8      73
    7       9      41
    7      10      31
    7      11      16
    7      12       8
    7      13      58
    7      14      34
    7      15      62
    7      16      51
    7      17      60
    7      18      47
    7      19      23
    7      20      19
    7      21      62
    7      22      69
    7      23      63
    7      24      42
    7      25      33
    7      26      60
    7      27      43
    7      28      63
    7      29      74
    7      30      67
    7      31      31
    7      32       3
    7      33      96
    7      34      46
    7      35      43
    7      36      61
    7      37      52
    7      38      96
    7      39      94
    7      40      23
    7      41      35
    7      42      33
    7      43      53
    7      44      18
    7      45      48
    7      46      67
    7      47      48
    7      48      93
    7      49      69
    7      50      62
    7      51      74
    7      52      54
    7      53      98
    7      54      16
    7      55      91
    7      56      46
    7      57      56
    7      58      72
    7      59      26
    7      60      34
    7      61       2
    7      62      26
    7      63      98
    7      64      24
    7      65      31
    7      66      30
    7      67      54
    7      68      90
    7      69      44
    7      70      69
    7      71      38
    7      72      79
    7      73      89
    7      74      37
    7      75      22
    7      76      93
    7      77      65
    7      78      13
    7      79      37
    7      80      96
    7      81      35
    7      82      98
    7      83      41
    7      84      52
    7      85      52
    7      86      56
    7      87      81
    7      88      76
    7      89      61
    7      90       3
    7      91      21
    7      92      75
    7      93       7
    7      94      69
    7      95      41
    7      96      78
    7      97      54
    7      98      54
    7      99      65
    7     100      36
    8       2      89
    8       3      36
    8       4      14
    8       5      33
    8       6      38
    8       7      75
    8       9      29
    8      10      22
    8      11      35
    8      12      19
    8      13      83
    8      14      34
    8      15      26
    8      16      98
    8      17      38
    8      18      41
    8      19      23
    8      20      60
    8      21      37
    8      22      47
    8      23      20
    8      24      76
    8      25      86
    8      26      58
    8      27      88
    8      28      77
    8      29      47
    8      30      49
    8      31      57
    8      32      95
    8      33       7
    8      34      46
    8      35      18
    8      36      38
    8      37      69
    8      38      82
    8      39      17
    8      40       3
    8      41      10
    8      42      47
    8      43      31
    8      44      42
    8      45      26
    8      46      63
    8      47     100
    8      48      95
    8      49      12
    8      50      87
    8      51      13
    8      52      49
    8      53      77
    8      54       4
    8      55      63
    8      56      97
    8      57      11
    8      58      70
    8      59      97
    8      60      42
    8      61      57
    8      62      98
    8      63      99
    8      64      80
    8      65      86
    8      66      70
    8      67      25
    8      68      77
    8      69      36
    8      70      30
    8      71      16
    8      72      20
    8      73      92
    8      74      80
    8      75      32
    8      76       1
    8      77      37
    8      78      96
    8      79      72
    8      80      83
    8      81      87
    8      82      77
    8      83      49
    8      84      41
    8      85      28
    8      86      31
    8      87      98
    8      88      83
    8      89      88
    8      90      12
    8      91      46
    8      92      10
    8      93      72
    8      94      23
    8      95      64
    8      96      79
    8      97       6
    8      98      72
    8      99      11
    8     100      43
    9       2      76
    9       3      14
    9       4      87
    9       5      36
    9       6      72
    9       7      23
    9       8      87
    9      10      78
    9      11      70
    9      12      13
    9      13     100
    9      14      65
    9      15      86
    9      16      36
    9      17      25
    9      18      83
    9      19      47
    9      20      67
    9      21      40
    9      22      24
    9      23      77
    9      24      52
    9      25      10
    9      26      87
    9      27      52
    9      28      86
    9      29      11
    9      30      59
    9      31       9
    9      32      68
    9      33      30
    9      34      32
    9      35      99
    9      36      44
    9      37      64
    9      38      87
    9      39      37
    9      40     100
    9      41      43
    9      42      99
    9      43      29
    9      44      99
    9      45      22
    9      46      41
    9      47      12
    9      48      68
    9      49      55
    9      50      62
    9      51      17
    9      52      92
    9      53      55
    9      54      39
    9      55      63
    9      56      65
    9      57      93
    9      58      11
    9      59      33
    9      60      52
    9      61       8
    9      62      11
    9      63      37
    9      64      84
    9      65      19
    9      66      37
    9      67      79
    9      68      22
    9      69      28
    9      70      30
    9      71      99
    9      72       3
    9      73       2
    9      74      41
    9      75      58
    9      76       6
    9      77       8
    9      78      32
    9      79      63
    9      80       9
    9      81      72
    9      82      80
    9      83      84
    9      84      72
    9      85      31
    9      86      75
    9      87      27
    9      88      64
    9      89       4
    9      90       7
    9      91      70
    9      92      49
    9      93       6
    9      94      50
    9      95      69
    9      96      41
    9      97      26
    9      98      95
    9      99       3
    9     100      24
   10       2       3
   10       3      80
   10       4      32
   10       5      89
   10       6      33
   10       7      36
   10       8      59
   10       9      26
   10      11      96
   10      12      53
   10      13      53
   10      14      72
   10      15      90
   10      16      36
   10      17      45
   10      18      69
   10      19      92
   10      20       1
   10      21      80
   10      22      89
   10      23      78
   10      24      88
   10      25       2
   10      26      25
   10      27      75
   10      28      87
   10      29      51
   10      30      84
   10      31      83
   10      32      85
   10      33      92
   10      34      47
   10      35      69
   10      36      98
   10      37      10
   10      38      13
   10      39      38
   10      40       5
   10      41      57
   10      42      69
   10      43      98
   10      44      71
   10      45      48
   10      46      72
   10      47      17
   10      48      44
   10      49      48
   10      50      78
   10      51      31
   10      52      68
   10      53      59
   10      54      90
   10      55      10
   10      56      74
   10      57      67
   10      58      58
   10      59      14
   10      60       2
   10      61      63
   10      62      18
   10      63      32
   10      64       7
   10      65       2
   10      66      35
   10      67       2
   10      68      28
   10      69      76
   10      70      58
   10      71      80
   10      72      57
   10      73      11
   10      74       5
   10      75      21
   10      76      70
   10      77      63
   10      78      90
   10      79      67
   10      80      77
   10      81      66
   10      82      52
   10      83      67
   10      84      25
   10      85      64
   10      86      35
   10      87      68
   10      88      67
   10      89      64
   10      90      70
   10      91      48
   10      92      59
   10      93      37
   10      94       2
   10      95      32
   10      96      74
   10      97       4
   10      98      23
   10      99      66
   10     100      32
   11       2      77
   11       3      32
   11       4      89
   11       5      62
   11       6      12
   11       7      24
   11       8      78
   11       9      79
   11      10       9
   11      12      37
   11      13       2
   11      14      27
   11      15      51
   11      16      82
   11      17      44
   11      18      23
   11      19      83
   11      20      74
   11      21      13
   11      22      49
   11      23      86
   11      24      87
   11      25      22
   11      26      55
   11      27      17
   11      28      87
   11      29      10
   11      30      33
   11      31      72
   11      32       8
   11      33      26
   11      34      46
   11      35      56
   11      36      17
   11      37      47
   11      38      36
   11      39      75
   11      40       3
   11      41      46
   11      42       6
   11      43      47
   11      44      84
   11      45      48
   11      46      10
   11      47      13
   11      48      36
   11      49      87
   11      50       5
   11      51      61
   11      52      69
   11      53      67
   11      54      91
   11      55      55
   11      56      58
   11      57      11
   11      58      35
   11      59      67
   11      60      63
   11      61      44
   11      62      82
   11      63     100
   11      64      13
   11      65      35
   11      66      20
   11      67      71
   11      68      68
   11      69      52
   11      70      83
   11      71       6
   11      72      51
   11      73      48
   11      74      21
   11      75      53
   11      76      89
   11      77      53
   11      78      59
   11      79      20
   11      80      78
   11      81      40
   11      82      16
   11      83      13
   11      84      66
   11      85      10
   11      86      38
   11      87     100
   11      88      57
   11      89      67
   11      90      90
   11      91      90
   11      92      78
   11      93      68
   11      94      17
   11      95       8
   11      96       9
   11      97      11
   11      98      27
   11      99      29
   11     100      91
   12       2      86
   12       3      97
   12       4      57
   12       5      42
   12       6      51
   12       7      89
   12       8      80
   12       9      87
   12      10      81
   12      11      66
   12      13      63
   12      14      53
   12      15      70
   12      16      46
   12      17      77
   12      18      95
   12      19      97
   12      20      74
   12      21      29
   12      22      94
   12      23      75
   12      24      85
   12      25       8
   12      26      59
   12      27      55
   12      28      39
   12      29      36
   12      30      61
   12      31      51
   12      32      80
   12      33      69
   12      34      88
   12      35      21
   12      36      19
   12      37      61
   12      38      15
   12      39      62
   12      40      96
   12      41      80
   12      42      12
   12      43      45
   12      44      13
   12      45      54
   12      46      20
   12      47       1
   12      48       2
   12      49      23
   12      50      47
   12      51      66
   12      52      24
   12      53      48
   12      54      46
   12      55      18
   12      56      62
   12      57      13
   12      58      94
   12      59      26
   12      60      35
   12      61      25
   12      62      38
   12      63      24
   12      64      34
   12      65      98
   12      66      84
   12      67      45
   12      68      24
   12      69      77
   12      70      86
   12      71       8
   12      72      83
   12      73      54
   12      74      55
   12      75      52
   12      76      12
   12      77      85
   12      78      77
   12      79      55
   12      80       3
   12      81      77
   12      82      19
   12      83      52
   12      84      70
   12      85      26
   12      86      51
   12      87      44
   12      88      60
   12      89      66
   12      90      21
   12      91      20
   12      92      40
   12      93       8
   12      94      84
   12      95      56
   12      96     100
   12      97      37
   12      98      93
   12      99      38
   12     100      40
   13       2      23
   13       3      13
   13       4      22
   13       5      30
   13       6      99
   13       7      12
   13       8      13
   13       9      47
   13      10      78
   13      11      35
   13      12       4
   13      14      61
   13      15      50
   13      16      63
   13      17       9
   13      18      79
   13      19      52
   13      20      88
   13      21       2
   13      22      30
   13      23      92
   13      24      83
   13      25      38
   13      26      14
   13      27      29
   13      28      44
   13      29      79
   13      30      19
   13      31      44
   13      32       9
   13      33      32
   13      34      25
   13      35      37
   13      36      58
   13      37      15
   13      38      58
   13      39      77
   13      40      80
   13      41      84
   13      42      51
   13      43       1
   13      44       8
   13      45      57
   13      46      26
   13      47      40
   13      48       1
   13      49      13
   13      50      21
   13      51      18
   13      52      90
   13      53      16
   13      54      89
   13      55      86
   13      56      69
   13      57      57
   13      58      15
   13      59      32
   13      60      75
   13      61      50
   13      62      34
   13      63      68
   13      64      80
   13      65      79
   13      66      34
   13      67      97
   13      68       8
   13      69      99
   13      70      18
   13      71      87
   13      72      33
   13      73      73
   13      74      54
   13      75      64
   13      76      84
   13      77       6
   13      78      51
   13      79      49
   13      80      45
   13      81       1
   13      82      50
   13      83      32
   13      84       1
   13      85       7
   13      86      89
   13      87      83
   13      88      83
   13      89      20
   13      90       2
   13      91      72
   13      92      49
   13      93       9
   13      94      32
   13      95      90
   13      96      57
   13      97      10
   13      98      73
   13      99      75
   13     100      32
   14       2      31
   14       3      89
   14       4      28
   14       5       2
   14       6      66
   14       7      97
   14       8      17
   14       9       2
   14      10      10
   14      11      28
   14      12      96
   14      13      73
   14      15      36
   14      16      97
   14      17      76
   14      18      64
   14      19      19
   14      20      16
   14      21      17
   14      22      57
   14      23      76
   14      24      33
   14      25      68
   14      26     100
   14      27      78
   14      28      78
   14      29      71
   14      30      23
   14      31      84
   14      32      97
   14      33       8
   14      34      47
   14      35       3
   14      36      21
   14      37      12
   14      38      23
   14      39      43
   14      40      26
   14      41       1
   14      42      50
   14      43      74
   14      44      55
   14      45      26
   14      46      13
   14      47       8
   14      48      53
   14      49      60
   14      50       8
   14      51      53
   14      52      43
   14      53      66
   14      54      72
   14      55      17
   14      56      52
   14      57      15
   14      58      41
   14      59      43
   14      60       8
   14      61      12
   14      62      72
   14      63      41
   14      64      99
   14      65      34
   14      66      47
   14      67      41
   14      68      66
   14      69      27
   14      70      32
   14      71      19
   14      72      83
   14      73      71
   14      74      93
   14      75      91
   14      76      16
   14      77      31
   14      78       4
   14      79      67
   14      80      40
   14      81      34
   14      82      73
   14      83      23
   14      84      53
   14      85     100
   14      86      17
   14      87      15
   14      88      43
   14      89      63
   14      90      91
   14      91      53
   14      92      36
   14      93      15
   14      94      96
   14      95      24
   14      96      25
   14      97      78
   14      98      87
   14      99      70
   14     100      12
   15       2      39
   15       3      21
   15       4      33
   15       5      79
   15       6       7
   15       7      70
   15       8      26
   15       9      44
   15      10      95
   15      11      42
   15      12      36
   15      13      76
   15      14      52
   15      16       7
   15      17      63
   15      18      67
   15      19       3
   15      20      61
   15      21      67
   15      22      56
   15      23      38
   15      24      67
   15      25      16
   15      26      49
   15      27      50
   15      28      18
   15      29      15
   15      30      28
   15      31      68
   15      32      80
   15      33      86
   15      34      84
   15      35      17
   15      36      95
   15      37      67
   15      38      76
   15      39      17
   15      40      10
   15      41      93
   15      42      87
   15      43      71
   15      44      37
   15      45      42
   15      46      33
   15      47      68
   15      48      43
   15      49      58
   15      50      41
   15      51      80
   15      52      43
   15      53      81
   15      54      79
   15      55      17
   15      56      84
   15      57      28
   15      58      38
   15      59      59
   15      60      68
   15      61      81
   15      62      91
   15      63      59
   15      64      29
   15      65      37
   15      66      76
   15      67      11
   15      68      78
   15      69      25
   15      70      10
   15      71      32
   15      72      64
   15      73      17
   15      74      75
   15      75      64
   15      76      44
   15      77       1
   15      78      67
   15      79      10
   15      80      46
   15      81      47
   15      82      90
   15      83      77
   15      84      30
   15      85      56
   15      86       5
   15      87      90
   15      88      59
   15      89      69
   15      90      54
   15      91      86
   15      92      27
   15      93      49
   15      94      52
   15      95      24
   15      96      71
   15      97     100
   15      98      65
   15      99      38
   15     100      66
   16       2      15
   16       3      87
   16       4      60
   16       5      43
   16       6      89
   16       7      18
   16       8       9
   16       9      83
   16      10      13
   16      11       3
   16      12      97
   16      13       7
   16      14      54
   16      15      87
   16      17      91
   16      18      95
   16      19      51
   16      20      31
   16      21      76
   16      22      60
   16      23      54
   16      24      18
   16      25      28
   16      26      93
   16      27      72
   16      28       7
   16      29      29
   16      30       6
   16      31      82
   16      32      98
   16      33      92
   16      34      39
   16      35      77
   16      36      25
   16      37      11
   16      38      34
   16      39      62
   16      40      92
   16      41      37
   16      42      78
   16      43      76
   16      44      90
   16      45      86
   16      46      77
   16      47      72
   16      48      19
   16      49      88
   16      50      56
   16      51      47
   16      52       3
   16      53      52
   16      54      18
   16      55      34
   16      56      98
   16      57      19
   16      58      49
   16      59      36
   16      60      82
   16      61      37
   16      62      40
   16      63      51
   16      64      79
   16      65      56
   16      66       5
   16      67      28
   16      68      50
   16      69      87
   16      70      83
   16      71      80
   16      72      63
   16      73      33
   16      74      86
   16      75      10
   16      76      68
   16      77      77
   16      78      18
   16      79      34
   16      80      63
   16      81      54
   16      82       8
   16      83      53
   16      84      50
   16      85      79
   16      86      27
   16      87      76
   16      88      14
   16      89      97
   16      90      25
   16      91      41
   16      92      22
   16      93      18
   16      94      67
   16      95      20
   16      96      84
   16      97      74
   16      98      94
   16      99      89
   16     100      46
   17       2      96
   17       3      68
   17       4       1
   17       5      30
   17       6      29
   17       7      36
   17       8      68
   17       9      97
   17      10      74
   17      11      75
   17      12      59
   17      13      93
   17      14      27
   17      15      23
   17      16       5
   17      18      18
   17      19      93
   17      20      95
   17      21      82
   17      22      98
   17      23      82
   17      24       4
   17      25      62
   17      26      89
   17      27      11
   17      28      97
   17      29      90
   17      30      16
   17      31      42
   17      32      76
   17      33     100
   17      34      33
   17      35       7
   17      36      21
   17      37      18
   17      38      14
   17      39      36
   17      40      13
   17      41      57
   17      42      40
   17      43      26
   17      44      70
   17      45      66
   17      46      21
   17      47      71
   17      48      90
   17      49      29
   17      50       5
   17      51      84
   17      52      25
   17      53      94
   17      54      43
   17      55      59
   17      56      58
   17      57       7
   17      58      64
   17      59      87
   17      60      53
   17      61       1
   17      62      57
   17      63      86
   17      64      96
   17      65      39
   17      66      46
   17      67      59
   17      68       4
   17      69      41
   17      70      84
   17      71      13
   17      72      32
   17      73       4
   17      74      65
   17      75      35
   17      76       8
   17      77      62
   17      78      67
   17      79      97
   17      80      95
   17      81      37
   17      82      73
   17      83      28
   17      84      10
   17      85      52
   17      86      17
   17      87      38
   17      88      56
   17      89      56
   17      90      46
   17      91       3
   17      92       8
   17      93      74
   17      94      82
   17      95       2
   17      96      49
   17      97     100
   17      98      67
   17      99      29
   17     100      48
   18       2      10
   18       3      55
   18       4      23
   18       5      74
   18       6      36
   18       7      98
   18       8      98
   18       9      84
   18      10      76
   18      11      78
   18      12       1
   18      13      26
   18      14      84
   18      15      79
   18      16      73
   18      17      12
   18      19      16
   18      20      53
   18      21       6
   18      22      52
   18      23       4
   18      24      39
   18      25      21
   18      26      10
   18      27      61
   18      28      54
   18      29      14
   18      30      50
   18      31      97
   18      32       7
   18      33      35
   18      34      99
   18      35      68
   18      36      94
   18      37      68
   18      38      36
   18      39       3
   18      40      81
   18      41      72
   18      42       8
   18      43      16
   18      44      28
   18      45      92
   18      46      86
   18      47      80
   18      48      51
   18      49      39
   18      50      71
   18      51      88
   18      52      60
   18      53      13
   18      54      68
   18      55      53
   18      56      47
   18      57      59
   18      58      59
   18      59      90
   18      60       8
   18      61      32
   18      62       4
   18      63      83
   18      64      55
   18      65       2
   18      66      28
   18      67      92
   18      68      20
   18      69      41
   18      70      69
   18      71      52
   18      72      35
   18      73      88
   18      74      89
   18      75      83
   18      76      48
   18      77      62
   18      78      95
   18      79      97
   18      80      26
   18      81      84
   18      82      19
   18      83      28
   18      84      85
   18      85      14
   18      86      87
   18      87      40
   18      88      42
   18      89      73
   18      90      90
   18      91      59
   18      92      66
   18      93      19
   18      94       1
   18      95      86
   18      96      54
   18      97      17
   18      98      78
   18      99      15
   18     100      52
   19       2      56
   19       3      59
   19       4      53
   19       5      80
   19       6      81
   19       7      99
   19       8      82
   19       9       3
   19      10      38
   19      11      43
   19      12      98
   19      13      36
   19      14      79
   19      15      28
   19      16      49
   19      17      67
   19      18      76
   19      20      68
   19      21      90
   19      22      17
   19      23      42
   19      24      44
   19      25       6
   19      26      94
   19      27      97
   19      28      36
   19      29      51
   19      30      67
   19      31       9
   19      32      22
   19      33      53
   19      34      80
   19      35      52
   19      36      96
   19      37      48
   19      38      12
   19      39       3
   19      40      58
   19      41      84
   19      42      26
   19      43      39
   19      44      12
   19      45      65
   19      46      57
   19      47       9
   19      48      58
   19      49       7
   19      50      95
   19      51      17
   19      52      39
   19      53      47
   19      54      25
   19      55      26
   19      56      11
   19      57      98
   19      58      64
   19      59      41
   19      60      98
   19      61      42
   19      62      30
   19      63      66
   19      64      12
   19      65      39
   19      66      65
   19      67      79
   19      68      74
   19      69      81
   19      70      57
   19      71      56
   19      72      12
   19      73      45
   19      74      87
   19      75     100
   19      76       6
   19      77      99
   19      78      72
   19      79      40
   19      80      73
   19      81      59
   19      82      39
   19      83      39
   19      84      58
   19      85      96
   19      86      12
   19      87       6
   19      88      95
   19      89      86
   19      90      22
   19      91       5
   19      92      88
   19      93       5
   19      94      13
   19      95      41
   19      96      52
   19      97      32
   19      98      86
   19      99      33
   19     100       4
   20       2      24
   20       3      34
   20       4      91
   20       5      69
   20       6      59
   20       7      86
   20       8      63
   20       9      68
   20      10      62
   20      11      86
   20      12      52
   20      13      77
   20      14      59
   20      15      77
   20      16       9
   20      17      40
   20      18      13
   20      19      80
   20      21      40
   20      22     100
   20      23      73
   20      24      59
   20      25      61
   20      26      29
   20      27      51
   20      28      67
   20      29      79
   20      30      14
   20      31      19
   20      32      31
   20      33      99
   20      34      96
   20      35      22
   20      36      15
   20      37      19
   20      38      24
   20      39      85
   20      40      79
   20      41      41
   20      42      77
   20      43      77
   20      44       6
   20      45      14
   20      46      75
   20      47      49
   20      48      22
   20      49      22
   20      50      60
   20      51      49
   20      52      69
   20      53       7
   20      54      42
   20      55      17
   20      56      17
   20      57      25
   20      58      91
   20      59      80
   20      60      65
   20      61      37
   20      62      95
   20      63       3
   20      64      32
   20      65      57
   20      66      54
   20      67      68
   20      68       3
   20      69      54
   20      70      56
   20      71      46
   20      72       9
   20      73      93
   20      74      77
   20      75      22
   20      76      61
   20      77       5
   20      78      15
   20      79      23
   20      80      38
   20      81      68
   20      82      74
   20      83      65
   20      84      45
   20      85      33
   20      86      10
   20      87      85
   20      88      34
   20      89      89
   20      90      60
   20      91      15
   20      92      36
   20      93      98
   20      94      66
   20      95      62
   20      96      83
   20      97      69
   20      98      55
   20      99       4
   20     100      63
   21       2       9
   21       3      47
   21       4      77
   21       5      39
   21       6      44
   21       7      40
   21       8      74
   21       9      70
   21      10      59
   21      11      24
   21      12       8
   21      13      40
   21      14      46
   21      15      16
   21      16      22
   21      17      17
   21      18      54
   21      19      92
   21      20      13
   21      22       3
   21      23      93
   21      24      96
   21      25       9
   21      26      85
   21      27      87
   21      28      41
   21      29      46
   21      30      55
   21      31       4
   21      32      85
   21      33      30
   21      34      98
   21      35      45
   21      36      33
   21      37      20
   21      38      25
   21      39      70
